ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
212123_at	157.897	P	0.000732422
212124_at	587.962	P	0.0012207
212125_at	151.373	P	0.0141602
212126_at	268.117	P	0.000244141
212127_at	74.9328	A	0.111572
212128_s_at	29.7107	A	0.171387
212129_at	650.1	P	0.000244141
212130_x_at	4032.91	P	0.000732422
212131_at	1213.66	P	0.000244141
212132_at	650.532	P	0.0012207
212133_at	150.64	P	0.0107422
212134_at	21.8515	A	0.334473
212135_s_at	606.13	P	0.000244141
212136_at	639.568	P	0.000244141
212137_at	901.993	P	0.000244141
212138_at	687.823	P	0.000244141
212139_at	272.813	P	0.000244141
212140_at	526.718	P	0.00415039
212141_at	6.7384	A	0.5
212142_at	26.4437	P	0.0302734
212143_s_at	30.827	A	0.171387
212144_at	877.932	P	0.000244141
212145_at	309.085	P	0.00292969
212146_at	151.181	P	0.000244141
212147_at	61.5442	A	0.171387
212148_at	33.4987	P	0.00195313
212149_at	560.141	P	0.000244141
212150_at	471.388	P	0.000244141
212151_at	73.7604	P	0.0461426
212152_x_at	1078.08	P	0.00195313
212153_at	342.928	P	0.000732422
212154_at	2.55108	A	0.80542
212155_at	335.611	P	0.00585938
212156_at	216.991	P	0.0185547
212157_at	14.0272	A	0.129639
212158_at	1.31571	A	0.943848
212159_x_at	296.664	P	0.000244141
212160_at	576.71	P	0.000244141
212161_at	78.7362	P	0.0012207
212162_at	242.121	P	0.00195313
212163_at	516.791	P	0.000244141
212164_at	127.957	P	0.000244141
212165_at	404.081	P	0.000244141
212166_at	506.54	P	0.00585938
212167_s_at	250.653	P	0.00292969
212168_at	782.304	P	0.000244141
212169_at	12.9947	A	0.398926
212170_at	74.9758	P	0.000244141
212171_x_at	74.9749	P	0.00292969
212172_at	115.244	P	0.000244141
212173_at	89.7776	P	0.000732422
212174_at	394.293	P	0.000244141
212175_s_at	367.955	P	0.0185547
212176_at	1148.7	P	0.000244141
212177_at	477.381	P	0.000244141
212178_s_at	223.738	P	0.000244141
212179_at	1075.58	P	0.000244141
212180_at	580.479	P	0.000732422
212181_s_at	397.572	P	0.000244141
212182_at	31.7375	P	0.00805664
212183_at	129.636	P	0.000244141
212184_s_at	956.085	P	0.000244141
212185_x_at	556.653	P	0.000732422
212186_at	96.5822	P	0.0107422
212187_x_at	213.717	P	0.0141602
212188_at	925.404	P	0.000244141
212189_s_at	132.466	P	0.00195313
212190_at	128.67	P	0.000732422
212191_x_at	11880.9	P	0.000244141
212192_at	1762.47	P	0.000244141
212193_s_at	299.539	P	0.000244141
212194_s_at	205.647	P	0.000244141
212195_at	1848.65	P	0.000244141
212196_at	620.211	P	0.000244141
212197_x_at	488.651	P	0.000244141
212198_s_at	146.517	P	0.000244141
212199_at	901.332	P	0.000244141
212200_at	131.266	P	0.000732422
212201_at	182.825	P	0.0107422
212202_s_at	361.116	P	0.000244141
212203_x_at	2416.9	P	0.0012207
212204_at	480.641	P	0.000244141
212205_at	857.865	P	0.000244141
212206_s_at	274.857	P	0.0239258
212207_at	132.686	P	0.000244141
212208_at	317.429	P	0.000244141
212209_at	389.831	P	0.000244141
212210_at	25.0671	A	0.111572
212211_at	354.855	P	0.000244141
212212_s_at	180.868	P	0.000732422
212213_x_at	220.137	P	0.000244141
212214_at	168.246	P	0.00805664
212215_at	427.53	P	0.0012207
212216_at	146.061	P	0.000244141
212217_at	241.404	P	0.000732422
212218_s_at	101.213	P	0.000244141
212219_at	461.449	P	0.000244141
212220_at	145.76	P	0.000732422
212221_x_at	994.958	P	0.000244141
212222_at	231.253	P	0.000244141
212223_at	396.774	P	0.000732422
212224_at	201.805	P	0.0012207
212225_at	363.489	P	0.000732422
212226_s_at	12.5877	A	0.171387
212227_x_at	4460.78	P	0.000244141
212228_s_at	236.097	P	0.00195313
212229_s_at	599.854	P	0.000244141
212230_at	17.0084	A	0.149658
212231_at	203.448	P	0.000244141
212232_at	906.402	P	0.000244141
212233_at	26.5752	P	0.0375977
212234_at	183.056	P	0.0107422
212235_at	102.982	P	0.0239258
212236_x_at	24.3099	A	0.171387
212237_at	322.699	P	0.000244141
212238_at	246.624	P	0.000244141
212239_at	698.384	P	0.000244141
212240_s_at	1448.36	P	0.000244141
212241_at	161.466	P	0.000244141
212242_at	1284.9	P	0.000244141
212243_at	238.964	P	0.000244141
212244_at	255.028	P	0.000244141
212245_at	347.905	P	0.000244141
212246_at	113.657	P	0.000244141
212247_at	320.24	P	0.000244141
212248_at	1053.95	P	0.000244141
212249_at	454.055	P	0.000732422
212250_at	792.815	P	0.000244141
212251_at	1285.41	P	0.000244141
212252_at	227.398	P	0.00195313
212253_x_at	1.52185	A	0.904785
212254_s_at	59.9105	P	0.000244141
212255_s_at	135.38	P	0.00195313
212256_at	182.994	P	0.000244141
212257_s_at	234.864	P	0.000244141
212258_s_at	5.55711	A	0.696289
212259_s_at	507.883	P	0.000244141
212260_at	139.231	P	0.00415039
212261_at	190.371	P	0.0012207
212262_at	191.746	P	0.000244141
212263_at	751.093	P	0.000244141
212264_s_at	430.062	P	0.000244141
212265_at	1386.07	P	0.000244141
212266_s_at	3632.73	P	0.000244141
212267_at	602.63	P	0.000244141
212268_at	785.337	P	0.000244141
212269_s_at	371.845	P	0.000244141
212270_x_at	10078.4	P	0.000244141
212271_at	610.582	P	0.000244141
212272_at	75.0094	P	0.000244141
212273_x_at	5576.11	P	0.000244141
212274_at	478.187	P	0.000244141
212275_s_at	54.8366	A	0.171387
212276_at	481.584	P	0.000244141
212277_at	308.348	P	0.000244141
212278_x_at	32.1759	M	0.0561523
212279_at	78.6379	P	0.000244141
212280_x_at	201.445	P	0.00292969
212281_s_at	73.2931	P	0.0012207
212282_at	67.9643	P	0.000244141
212283_at	10.8339	A	0.601074
212284_x_at	13783.3	P	0.000244141
212285_s_at	28.7318	P	0.0302734
212286_at	569.362	P	0.000244141
212287_at	1097.33	P	0.000244141
212288_at	1527.21	P	0.000244141
212289_at	358.22	P	0.000244141
212290_at	50.1481	A	0.111572
212291_at	574.079	P	0.0012207
212292_at	15.6167	A	0.129639
212293_at	784.26	P	0.000244141
212294_at	5.26083	A	0.398926
212295_s_at	198.368	P	0.000244141
212296_at	407.882	P	0.000244141
212297_at	209.651	P	0.000732422
212298_at	11.8027	A	0.0805664
212299_at	475.427	P	0.0012207
212300_at	200.476	P	0.000244141
212301_at	440.892	P	0.000732422
212302_at	106.34	P	0.000732422
212303_x_at	38.9451	M	0.0561523
212305_s_at	326.513	P	0.0012207
212306_at	238.527	P	0.000244141
212307_s_at	971.159	P	0.000244141
212308_at	68.4796	P	0.000244141
212309_at	147.053	P	0.000244141
212310_at	89.5533	P	0.000244141
212311_at	375.855	P	0.000244141
212312_at	105.682	P	0.0185547
212313_at	592.089	P	0.000732422
212314_at	719.104	P	0.000244141
212315_s_at	164.352	P	0.00195313
212316_at	487.867	P	0.000244141
212317_at	110.284	P	0.0302734
212318_at	526.902	P	0.000732422
212319_at	95.4188	P	0.00805664
212320_at	1843.45	P	0.000244141
212321_at	154.081	P	0.000732422
212322_at	244.923	P	0.0012207
212323_s_at	182.118	P	0.000732422
212324_s_at	105.562	A	0.0805664
212325_at	0.713739	A	0.919434
212326_at	150.647	P	0.000732422
212327_at	7.48456	A	0.246094
212328_at	1.37873	A	0.953857
212329_at	237.025	P	0.000732422
212330_at	336.877	P	0.000244141
212331_at	2526.81	P	0.000244141
212332_at	1192.93	P	0.000244141
212333_at	263.032	P	0.000244141
212334_at	749.661	P	0.000244141
212335_at	564.827	P	0.000244141
212336_at	1.51807	A	0.753906
212337_at	650.384	P	0.000244141
212338_at	15.1476	A	0.111572
212339_at	3.07946	A	0.665527
212340_at	60.9966	P	0.000732422
212341_at	313.393	P	0.000244141
212342_at	57.948	P	0.000244141
212343_at	94.0117	P	0.000244141
212344_at	1.77598	A	0.5
212345_s_at	418.083	P	0.000244141
212346_s_at	80.7578	P	0.00805664
212347_x_at	189.078	P	0.0107422
212348_s_at	177.829	P	0.000244141
212349_at	43.8505	A	0.129639
212350_at	316.442	P	0.0012207
212351_at	227.114	P	0.000244141
212352_s_at	2260.71	P	0.000244141
212353_at	2.22275	A	0.334473
212354_at	11.6676	A	0.5
212355_at	253.187	P	0.000244141
212356_at	191.365	P	0.00805664
212357_at	138.627	P	0.00805664
212358_at	13.1262	A	0.633789
212359_s_at	314.396	P	0.000732422
212360_at	306.566	P	0.00195313
212361_s_at	335.071	P	0.000732422
212362_at	54.1156	P	0.00195313
212363_x_at	7211.88	P	0.000244141
212364_at	4.52836	A	0.5
212365_at	26.6367	P	0.0141602
212366_at	219.984	P	0.000732422
212367_at	258.911	P	0.000244141
212368_at	1058.81	P	0.000244141
212369_at	318	P	0.00415039
212370_x_at	858.485	P	0.000244141
212371_at	309.574	P	0.000244141
212372_at	30.42	P	0.0107422
212373_at	180.848	P	0.000244141
212374_at	70.1176	P	0.00292969
212375_at	210.585	P	0.000244141
212376_s_at	133.668	P	0.0107422
212377_s_at	898.791	P	0.000244141
212378_at	238.775	P	0.000244141
212379_at	155.304	P	0.000732422
212380_at	253.34	P	0.00415039
212381_at	442.017	P	0.00292969
212382_at	229.925	P	0.000244141
212383_at	114.869	P	0.000732422
212384_at	105.043	P	0.00415039
212385_at	172.676	P	0.00585938
212386_at	793.353	P	0.000244141
212387_at	272.935	P	0.0012207
212388_at	455.573	P	0.000732422
212389_at	8.2845	A	0.850342
212390_at	107.408	P	0.0239258
212391_x_at	14674.8	P	0.000244141
212392_s_at	22.192	M	0.0561523
212393_at	107.279	P	0.000244141
212394_at	87.0139	P	0.0239258
212395_s_at	48.8198	P	0.00585938
212396_s_at	115.81	P	0.00585938
212397_at	214.527	P	0.000244141
212398_at	75.9096	P	0.000732422
212399_s_at	194.911	P	0.000244141
212400_at	722.426	P	0.000244141
212401_s_at	1152.08	P	0.000244141
212402_at	532.786	P	0.000244141
212403_at	199.805	P	0.000244141
212404_s_at	68.1878	P	0.00195313
212405_s_at	259.763	P	0.0302734
212406_s_at	1104.57	P	0.000244141
212407_at	159.69	P	0.000244141
212408_at	1061.34	P	0.000244141
212409_s_at	355.885	P	0.000732422
212410_at	790.192	P	0.000244141
212411_at	313.78	P	0.000244141
212412_at	382.664	P	0.000244141
212413_at	424.125	P	0.000244141
212414_s_at	1399.27	P	0.000244141
212415_at	728.117	P	0.000244141
212416_at	441.808	P	0.000244141
212417_at	174.345	P	0.000244141
212418_at	1160.94	P	0.0012207
212419_at	55.4918	P	0.0461426
212420_at	1254.67	P	0.000244141
212421_at	189.079	P	0.000732422
212422_at	186.007	P	0.0239258
212423_at	98.7528	P	0.00585938
212424_at	89.1229	P	0.0375977
212425_at	31.1678	P	0.00415039
212426_s_at	1420.28	P	0.000244141
212427_at	39.4117	P	0.000732422
212428_at	240.823	P	0.000244141
212429_s_at	418.91	P	0.000732422
212430_at	258.922	P	0.000244141
212431_at	156.491	P	0.0012207
212432_at	217.527	P	0.000244141
212433_x_at	11214.1	P	0.000244141
212434_at	218.454	P	0.0012207
212435_at	415.015	P	0.000244141
212436_at	123.075	P	0.0012207
212437_at	122.224	P	0.000732422
212438_at	447.861	P	0.000244141
212439_at	117.775	P	0.0012207
212440_at	563.412	P	0.000244141
212441_at	386.805	P	0.000244141
212442_s_at	423.471	P	0.000244141
212443_at	342.549	P	0.000244141
212444_at	2.29651	A	0.753906
212445_s_at	25.1346	P	0.00805664
212446_s_at	168.235	P	0.000732422
212447_at	581.268	P	0.000244141
212448_at	22.3905	A	0.398926
212449_s_at	846.734	P	0.000244141
212450_at	277.36	P	0.000732422
212451_at	206.953	P	0.000244141
212452_x_at	162.401	P	0.000244141
212453_at	140.007	P	0.000244141
212454_x_at	2015.78	P	0.000244141
212455_at	1604.04	P	0.000244141
212456_at	76.4601	P	0.00292969
212457_at	367.72	P	0.000244141
212458_at	29.3043	P	0.00195313
212459_x_at	389.185	P	0.000244141
212460_at	304.127	P	0.000244141
212461_at	834.971	P	0.000244141
212462_at	512.571	P	0.000244141
212463_at	131.516	P	0.000244141
212464_s_at	5.08836	A	0.665527
212465_at	308.608	P	0.00195313
212466_at	12.4772	A	0.149658
212467_at	386.617	P	0.000244141
212468_at	93.4136	P	0.000244141
212469_at	401.561	P	0.000732422
212470_at	214.004	P	0.000244141
212471_at	38.4304	P	0.0141602
212472_at	91.712	P	0.000244141
212473_s_at	301.429	P	0.000732422
212474_at	385.15	P	0.000244141
212475_at	81.1807	P	0.000244141
212476_at	956.276	P	0.000244141
212477_at	24.7138	P	0.00415039
212478_at	51.8855	P	0.0185547
212479_s_at	225.577	P	0.000732422
212480_at	206.459	P	0.0375977
212481_s_at	212.98	P	0.00195313
212482_at	326.077	P	0.000244141
212483_at	337.045	P	0.000244141
212484_at	309.936	P	0.00415039
212485_at	416.756	P	0.000244141
212486_s_at	519.525	P	0.000732422
212487_at	335.775	P	0.000244141
212488_at	0.993906	A	0.98584
212489_at	1.20134	A	0.943848
212490_at	44.1926	P	0.00415039
212491_s_at	315.745	P	0.000244141
212492_s_at	381.268	P	0.00195313
212493_s_at	487.618	P	0.000244141
212494_at	14.9404	A	0.129639
212495_at	162.54	P	0.00195313
212496_s_at	338.23	P	0.00415039
212497_at	56.5005	P	0.0461426
212498_at	831.468	P	0.000244141
212499_s_at	279.099	P	0.000244141
212500_at	158.633	P	0.000244141
212501_at	3295.16	P	0.000244141
212502_at	301.782	P	0.000244141
212503_s_at	30.294	P	0.0107422
212504_at	72.8794	A	0.149658
212505_s_at	290.691	P	0.000732422
212506_at	1363.28	P	0.000244141
212507_at	603.604	P	0.000244141
212508_at	653.507	P	0.000244141
212509_s_at	493.103	P	0.000244141
212510_at	263.809	P	0.00805664
212511_at	448.169	P	0.000244141
212512_s_at	157.821	P	0.000732422
212513_s_at	839.392	P	0.000732422
212514_x_at	798.432	P	0.000244141
212515_s_at	1685.64	P	0.000732422
212516_at	189.553	P	0.000244141
212517_at	71.6434	P	0.000244141
212518_at	134.712	P	0.00292969
212519_at	1201.2	P	0.000244141
212520_s_at	249.826	P	0.000244141
212521_s_at	126.159	P	0.000732422
212522_at	179.246	P	0.000244141
212523_s_at	58.8229	P	0.000244141
212524_x_at	5.90475	A	0.696289
212525_s_at	65.7277	P	0.00585938
212526_at	224.86	P	0.000244141
212527_at	78.9951	P	0.000244141
212528_at	120.788	P	0.00292969
212529_at	143.287	P	0.0012207
212530_at	1103.81	P	0.000244141
212531_at	167.326	P	0.00195313
212532_s_at	347.697	P	0.000244141
212533_at	113.308	P	0.00415039
212534_at	530.361	P	0.000244141
212535_at	411.505	P	0.00195313
212536_at	493.394	P	0.000732422
212537_x_at	10020.9	P	0.000244141
212538_at	353.42	P	0.000244141
212539_at	513.874	P	0.000244141
212540_at	182.586	P	0.000244141
212541_at	260.003	P	0.000732422
212542_s_at	615.978	P	0.000244141
212543_at	776.269	P	0.000244141
212544_at	531.487	P	0.000244141
212545_s_at	23.7644	A	0.633789
212546_s_at	677.248	P	0.000244141
212547_at	317.31	P	0.000244141
212548_s_at	796.561	P	0.00585938
212549_at	707.058	P	0.000244141
212550_at	355.945	P	0.000244141
212551_at	7.63054	A	0.219482
212552_at	900.781	P	0.000732422
212553_at	397.064	P	0.000732422
212554_at	1.38538	A	0.870361
212555_at	9.88707	A	0.633789
212556_at	158.941	P	0.00585938
212557_at	326.402	P	0.000244141
212558_at	45.4822	P	0.00415039
212559_at	50.9172	A	0.067627
212560_at	2825.96	P	0.000244141
212561_at	931.821	P	0.000244141
212562_s_at	18.7277	A	0.303711
212563_at	102.097	P	0.0141602
212564_at	87.8914	P	0.00805664
212565_at	115.87	P	0.000244141
212566_at	196.278	P	0.000244141
212567_s_at	58.9274	P	0.0461426
212568_s_at	175.802	P	0.000244141
212569_at	897.079	P	0.000244141
212570_at	75.958	P	0.000244141
212571_at	372.253	P	0.000732422
212572_at	374.477	P	0.000244141
212573_at	174.412	P	0.000244141
212574_x_at	223.114	P	0.0185547
212575_at	68.1637	A	0.067627
212576_at	176.143	P	0.00292969
212577_at	1074.89	P	0.000244141
212578_x_at	8772.63	P	0.000732422
212579_at	830.324	P	0.000244141
212580_at	58.0269	P	0.0012207
212581_x_at	6685.23	P	0.000244141
212582_at	2764.62	P	0.000244141
212583_at	146.231	P	0.000244141
212584_at	451.037	P	0.000244141
212585_at	1428.2	P	0.000244141
212586_at	1253.8	P	0.000244141
212587_s_at	5804.02	P	0.000244141
212588_at	4668.66	P	0.000244141
212589_at	165.003	P	0.000244141
212590_at	201.952	P	0.000732422
212591_at	700.062	P	0.000244141
212592_at	1936.42	P	0.000244141
212593_s_at	1601.21	P	0.000244141
212594_at	354.729	P	0.000244141
212595_s_at	2620.07	P	0.000244141
212596_s_at	306.158	P	0.000244141
212597_s_at	205.62	P	0.000244141
212598_at	44.2157	P	0.0185547
212599_at	587.107	P	0.000244141
212600_s_at	1407.75	P	0.000244141
212601_at	372.819	P	0.000244141
212602_at	96.3527	P	0.000732422
212603_at	388.04	P	0.000244141
212604_at	337.18	P	0.000244141
212605_s_at	387.311	P	0.000244141
212606_at	135.039	P	0.000732422
212607_at	212.768	P	0.0012207
212608_s_at	444.384	P	0.000244141
212609_s_at	141.107	P	0.00292969
212610_at	865.369	P	0.000244141
212611_at	95.5811	P	0.000732422
212612_at	341.373	P	0.000244141
212613_at	1238.81	P	0.000244141
212614_at	542.832	P	0.000244141
212615_at	280.024	P	0.000244141
212616_at	699.776	P	0.000244141
212617_at	83.5745	P	0.0461426
212618_at	92.313	A	0.129639
212619_at	52.2784	P	0.000244141
212620_at	133.305	P	0.0141602
212621_at	199.524	P	0.00292969
212622_at	442.714	P	0.000244141
212623_at	329.906	P	0.000244141
212624_s_at	32.3003	A	0.19458
212625_at	278.3	P	0.000244141
212626_x_at	2132.96	P	0.000244141
212627_s_at	242.223	P	0.00195313
212628_at	388.915	P	0.000244141
212629_s_at	488.849	P	0.000732422
212630_at	262.137	P	0.000244141
212631_at	472.765	P	0.000244141
212632_at	387.926	P	0.000244141
212633_at	412.737	P	0.000244141
212634_at	309.505	P	0.000244141
212635_at	361.218	P	0.000244141
212636_at	603.475	P	0.000244141
212637_s_at	156.558	P	0.000732422
212638_s_at	1144.88	P	0.000244141
212639_x_at	3920.74	P	0.000244141
212640_at	404.949	P	0.000244141
212641_at	212.206	P	0.000732422
212642_s_at	312.773	P	0.0012207
212643_at	1334.7	P	0.000244141
212644_s_at	379.211	P	0.000732422
212645_x_at	165.477	P	0.0375977
212646_at	687.47	P	0.000732422
212647_at	93.1215	P	0.000732422
212648_at	266.427	P	0.000244141
212649_at	49.2267	P	0.0239258
212650_at	108.337	P	0.0461426
212651_at	25.5037	P	0.00415039
212652_s_at	227.133	P	0.000244141
212653_s_at	142.56	P	0.000244141
212654_at	14.3953	A	0.219482
212655_at	165.598	P	0.000244141
212656_at	113.34	P	0.0012207
212657_s_at	227.888	P	0.000244141
212658_at	93.7107	P	0.00195313
212659_s_at	76.6525	P	0.0185547
212660_at	742.383	P	0.000244141
212661_x_at	8372.1	P	0.000244141
212662_at	14.7557	A	0.303711
212663_at	514.486	P	0.0141602
212664_at	1.02442	A	0.969727
212665_at	323.345	P	0.0141602
212666_at	112.238	P	0.000244141
212667_at	26.6735	P	0.0185547
212668_at	9.13919	A	0.80542
212669_at	270.971	P	0.00195313
212670_at	3.71601	A	0.919434
212671_s_at	2129.58	P	0.000244141
212672_at	1908.38	P	0.000244141
212673_at	372.052	P	0.000244141
212674_s_at	257.209	P	0.000732422
212675_s_at	512.151	P	0.000244141
212676_at	132.039	P	0.000244141
212677_s_at	643.838	P	0.000244141
212678_at	120.019	P	0.0012207
212679_at	19.6922	P	0.0141602
212680_x_at	200.534	P	0.00805664
212681_at	61.4763	P	0.000244141
212682_s_at	154.725	M	0.0561523
212683_at	134.683	P	0.0141602
212684_at	177.353	P	0.00195313
212685_s_at	218.325	P	0.000244141
212686_at	31.1043	P	0.0239258
212687_at	1345.5	P	0.000244141
212688_at	213.368	P	0.000244141
212689_s_at	690.251	P	0.000244141
212690_at	242.219	P	0.000244141
212691_at	180.689	P	0.0107422
212692_s_at	462.19	P	0.000244141
212693_at	283.721	P	0.000244141
212694_s_at	128.299	P	0.00292969
212695_at	74.3188	A	0.246094
212696_s_at	856.549	P	0.000244141
212697_at	596.706	P	0.000244141
212698_s_at	61.6814	P	0.000244141
212699_at	42.8595	P	0.00195313
212700_x_at	133.344	P	0.00415039
212701_at	7.46304	A	0.334473
212702_s_at	225.672	P	0.000244141
212703_at	4.65995	A	0.780518
212704_at	390.806	P	0.000244141
212705_x_at	105.496	P	0.0239258
212706_at	348.014	P	0.000244141
212707_s_at	113.623	P	0.00415039
212708_at	1060.43	P	0.000244141
212709_at	267.78	P	0.000244141
212710_at	76.6287	P	0.00805664
212711_at	103.668	P	0.00195313
212712_at	69.485	P	0.000244141
212713_at	1.20967	A	0.904785
212714_at	291.674	P	0.000244141
212715_s_at	36.1372	A	0.0805664
212716_s_at	2531.14	P	0.000244141
212717_at	373.133	P	0.00195313
212718_at	1851.81	P	0.000244141
212719_at	55.7311	P	0.00292969
212720_at	427.365	P	0.000244141
212721_at	639.009	P	0.000244141
212722_s_at	111.734	P	0.000244141
212723_at	329.27	P	0.000244141
212724_at	12.0742	A	0.533936
212725_s_at	1027.26	P	0.000244141
212726_at	238.042	P	0.00195313
212727_at	42.7785	A	0.129639
212728_at	65.4256	A	0.27417
212729_at	56.5732	P	0.00415039
212730_at	37.5662	A	0.067627
212731_at	242.01	P	0.000244141
212732_at	1.98972	A	0.696289
212733_at	398.545	P	0.000244141
212734_x_at	12144.7	P	0.000244141
212735_at	114.38	P	0.000244141
212736_at	30.2496	A	0.334473
212737_at	276.997	P	0.000732422
212738_at	176.208	P	0.00585938
212739_s_at	135.902	P	0.000732422
212740_at	309.864	P	0.000244141
212741_at	18.7841	A	0.5
212742_at	508.209	P	0.000244141
212743_at	42.926	P	0.000244141
212744_at	98.373	P	0.000732422
212745_s_at	81.751	P	0.00292969
212746_s_at	261.594	P	0.000244141
212747_at	167.43	P	0.00415039
212748_at	268.812	P	0.000244141
212749_s_at	383.444	P	0.000244141
212750_at	315.019	P	0.0012207
212751_at	334.634	P	0.000244141
212752_at	226.902	P	0.000732422
212753_at	195.96	P	0.000244141
212754_s_at	449.822	P	0.000244141
212755_at	63.8837	P	0.000732422
212756_s_at	323.246	P	0.000244141
212757_s_at	349.26	P	0.000244141
212758_s_at	163.943	P	0.0141602
212759_s_at	51.272	P	0.0239258
212760_at	764.826	P	0.000244141
212761_at	376.375	P	0.0239258
212762_s_at	128.497	P	0.000244141
212763_at	21.4343	P	0.0185547
212764_at	236.335	P	0.000732422
212765_at	75.6379	P	0.000244141
212766_s_at	266.186	P	0.000244141
212767_at	98.1405	M	0.0561523
212768_s_at	3.31754	A	0.601074
212769_at	90.6245	P	0.000244141
212770_at	195.877	P	0.00585938
212771_at	119.247	P	0.0012207
212772_s_at	102.135	P	0.00585938
212773_s_at	1334.15	P	0.000244141
212774_at	1535.26	P	0.000244141
212775_at	7.52489	A	0.0805664
212776_s_at	1.37177	A	0.998047
212777_at	128.389	P	0.000244141
212778_at	117.537	P	0.00585938
212779_at	718.213	P	0.000732422
212780_at	301.493	P	0.000244141
212781_at	414.427	P	0.000732422
212782_x_at	1396.31	P	0.000244141
212783_at	318.835	P	0.000244141
212784_at	179.504	P	0.00195313
212785_s_at	418.096	P	0.000244141
212786_at	76.99	P	0.000244141
212787_at	346.344	P	0.000244141
212788_x_at	9536.61	P	0.000244141
212789_at	159.433	P	0.000732422
212790_x_at	13752.6	P	0.000244141
212791_at	84.3412	P	0.000244141
212792_at	70.5046	P	0.000244141
212793_at	27.1235	A	0.0952148
212794_s_at	917.303	P	0.000244141
212795_at	893.586	P	0.000244141
212796_s_at	315.864	P	0.000244141
212797_at	43.5412	A	0.219482
212798_s_at	318.297	P	0.000244141
212799_at	309.26	P	0.000244141
212800_at	76.0632	P	0.0107422
212801_at	6.90929	A	0.533936
212802_s_at	471.981	P	0.000244141
212803_at	66.6966	P	0.0302734
212804_s_at	226.603	P	0.000244141
212805_at	21.9578	M	0.0561523
212806_at	10.2608	A	0.111572
212807_s_at	62.2165	P	0.00805664
212808_at	214.11	P	0.000244141
212809_at	233.872	P	0.000244141
212810_s_at	36.0212	M	0.0561523
212811_x_at	97.6189	P	0.000244141
212812_at	765.164	P	0.000244141
212813_at	146.025	P	0.0012207
212814_at	145.9	P	0.00292969
212815_at	161.376	P	0.000244141
212816_s_at	8.10666	A	0.567627
212817_at	25.6483	A	0.171387
212818_s_at	147.526	P	0.0107422
212819_at	81.4148	P	0.00292969
212820_at	563.969	P	0.000244141
212821_at	67.3636	A	0.067627
212822_at	125.513	P	0.00585938
212823_s_at	177.207	P	0.000732422
212824_at	277.219	P	0.000732422
212825_at	178.537	P	0.000244141
212826_s_at	4449.47	P	0.000244141
212827_at	3286.8	P	0.000732422
212828_at	136.95	P	0.0012207
212829_at	1805.45	P	0.000244141
212830_at	802.031	P	0.000244141
212831_at	147.657	P	0.000732422
212832_s_at	141.173	P	0.000732422
212833_at	503.013	P	0.000244141
212834_at	78.9066	P	0.000244141
212835_at	180.234	P	0.000244141
212836_at	146.439	P	0.000244141
212837_at	259.252	P	0.00195313
212838_at	105.027	P	0.000244141
212839_s_at	37.519	P	0.00195313
212840_at	330.302	P	0.000244141
212841_s_at	138.36	P	0.00585938
212842_x_at	526.235	P	0.000732422
212843_at	96.052	P	0.000244141
212844_at	71.7093	A	0.129639
212845_at	60.485	P	0.00195313
212846_at	825.244	P	0.000244141
212847_at	367.112	P	0.000244141
212848_s_at	5.34723	A	0.696289
212849_at	149.021	P	0.0239258
212850_s_at	4.30489	A	0.72583
212851_at	137.964	P	0.000732422
212852_s_at	1435.89	P	0.000244141
212853_at	53.7169	P	0.00805664
212854_x_at	1250.63	P	0.000244141
212855_at	217.008	P	0.000244141
212856_at	131.121	P	0.00805664
212857_x_at	3362.71	P	0.000244141
212858_at	14.3237	A	0.334473
212859_x_at	89.1579	P	0.0141602
212860_at	235.239	P	0.000732422
212861_at	190.346	P	0.000244141
212862_at	145.816	P	0.000244141
212863_x_at	1551.1	P	0.000244141
212864_at	154.684	P	0.000244141
212865_s_at	1.47021	A	0.665527
212866_at	139.841	P	0.0302734
212867_at	842.184	P	0.000244141
212868_x_at	2.83232	A	0.80542
212869_x_at	12924.9	P	0.000244141
212870_at	547.303	P	0.000244141
212871_at	167.037	P	0.000732422
212872_s_at	128.921	P	0.000244141
212873_at	2359.36	P	0.000244141
212874_at	1.90295	A	0.962402
212875_s_at	114.069	P	0.0012207
212876_at	76.4326	P	0.00292969
212877_at	66.1606	P	0.00195313
212878_s_at	354.544	P	0.000244141
212879_x_at	139.268	P	0.0461426
212880_at	307.773	P	0.000244141
212881_at	83.4753	P	0.000244141
212882_at	133.044	P	0.0107422
212883_at	4.56649	A	0.390625
212884_x_at	69.0282	M	0.0561523
212885_at	266.075	P	0.000244141
212886_at	800.691	P	0.000244141
212887_at	420.476	P	0.000244141
212888_at	805.455	P	0.00195313
212889_x_at	0.946528	A	0.932373
212890_at	355.172	P	0.00415039
212891_s_at	116.045	P	0.00415039
212892_at	64.947	A	0.0952148
212893_at	279.808	P	0.000244141
212894_at	174.515	P	0.000732422
212895_s_at	412.54	P	0.0012207
212896_at	358.601	P	0.000244141
212897_at	213.421	P	0.00195313
212898_at	157.372	P	0.000244141
212899_at	270.049	P	0.000244141
212900_at	220.491	P	0.000244141
212901_s_at	144.896	P	0.00415039
212902_at	152.741	P	0.000244141
212904_at	904.731	P	0.000244141
212905_at	188.671	P	0.000244141
212906_at	74.7149	A	0.0805664
212907_at	555.288	P	0.000732422
212908_at	211.821	P	0.00805664
212909_at	2.20055	A	0.943848
