ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200721_s_at	277.986	P	0.000732422
200722_s_at	568.962	P	0.000244141
200723_s_at	1946.37	P	0.000244141
200724_at	40.8038	P	0.0461426
200725_x_at	8541.69	P	0.000244141
200726_at	3030.69	P	0.000244141
200727_s_at	1235.63	P	0.000244141
200728_at	4821.53	P	0.000244141
200729_s_at	3944.97	P	0.000244141
200730_s_at	222.269	P	0.000244141
200731_s_at	213.046	P	0.000732422
200732_s_at	413.243	P	0.000244141
200733_s_at	277.401	P	0.00195313
200734_s_at	397.889	P	0.000244141
200735_x_at	10102.5	P	0.000244141
200736_s_at	3410.29	P	0.000244141
200737_at	889.482	P	0.000732422
200738_s_at	3971.7	P	0.000244141
200739_s_at	424.343	P	0.000732422
200740_s_at	1057.31	P	0.000244141
200741_s_at	12397.2	P	0.000244141
200742_s_at	1367.44	P	0.000244141
200743_s_at	2071.57	P	0.000244141
200744_s_at	1081.16	P	0.000244141
200745_s_at	1738.66	P	0.000244141
200746_s_at	1752.62	P	0.000244141
200747_s_at	574.39	P	0.000244141
200748_s_at	8438.7	P	0.000244141
200749_at	437.493	P	0.000732422
200750_s_at	2560.41	P	0.000244141
200751_s_at	1899.5	P	0.000244141
200752_s_at	174.99	P	0.00292969
200753_x_at	1027.3	P	0.000244141
200754_x_at	2651.81	P	0.000244141
200755_s_at	126.912	P	0.000244141
200756_x_at	137.365	P	0.00585938
200757_s_at	226.57	P	0.000732422
200758_s_at	259.763	P	0.0012207
200759_x_at	235.807	P	0.000244141
200760_s_at	3517.49	P	0.000244141
200761_s_at	4303.96	P	0.000244141
200762_at	1397.07	P	0.000244141
200763_s_at	11334.1	P	0.000244141
200764_s_at	253.266	P	0.000244141
200765_x_at	337.354	P	0.000244141
200766_at	268.033	P	0.000244141
200767_s_at	228.439	P	0.000244141
200768_s_at	1136.1	P	0.000244141
200769_s_at	312.52	P	0.000732422
200770_s_at	34.5661	P	0.00415039
200771_at	94.8074	P	0.00805664
200772_x_at	4553.16	P	0.000244141
200773_x_at	5402.56	P	0.000244141
200774_at	2772.94	P	0.000244141
200775_s_at	4600.57	P	0.000244141
200776_s_at	1228.23	P	0.000244141
200777_s_at	1109.5	P	0.000244141
200778_s_at	1020.66	P	0.000244141
200779_at	1588.9	P	0.000244141
200780_x_at	6018.57	P	0.000244141
200781_s_at	10035.6	P	0.000244141
200782_at	1186.07	P	0.000244141
200783_s_at	99.5364	P	0.00415039
200784_s_at	82.7547	M	0.0561523
200785_s_at	84.6024	P	0.00805664
200786_at	1285.96	P	0.000244141
200787_s_at	234.986	P	0.000244141
200788_s_at	745.94	P	0.000732422
200789_at	603.149	P	0.00805664
200790_at	1070.11	P	0.000244141
200791_s_at	2591.34	P	0.000244141
200792_at	1854.27	P	0.000732422
200793_s_at	607.919	P	0.0012207
200794_x_at	5590.55	P	0.000244141
200795_at	2.36208	A	0.828613
200796_s_at	706.37	P	0.000244141
200797_s_at	5652.7	P	0.000244141
200798_x_at	3107.92	P	0.000244141
200799_at	2436.18	P	0.000244141
200800_s_at	1008.53	P	0.000244141
200801_x_at	16459	P	0.000244141
200802_at	893.405	P	0.000244141
200803_s_at	1986.06	P	0.000244141
200804_at	2108.64	P	0.000244141
200805_at	350.161	P	0.000244141
200806_s_at	1199.98	P	0.000244141
200807_s_at	2259.91	P	0.000244141
200808_s_at	655.441	P	0.000244141
200809_x_at	9676.02	P	0.000244141
200810_s_at	1361.46	P	0.000244141
200811_at	799.544	P	0.000732422
200812_at	849.91	P	0.000732422
200813_s_at	549.053	P	0.000732422
200814_at	2350.85	P	0.000244141
200815_s_at	314.384	P	0.000244141
200816_s_at	864.933	P	0.000244141
200817_x_at	13322.9	P	0.000244141
200818_at	2079.86	P	0.000244141
200819_s_at	10950	P	0.000244141
200820_at	688.603	P	0.000732422
200821_at	708.947	P	0.000732422
200822_x_at	1224.43	P	0.000244141
200823_x_at	8493.19	P	0.000244141
200824_at	742.134	P	0.000244141
200825_s_at	322.893	P	0.000732422
200826_at	3970.71	P	0.000244141
200827_at	141.339	P	0.0107422
200828_s_at	1959.66	P	0.000244141
200829_x_at	1131.54	P	0.000244141
