ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
209796_s_at	264.576	P	0.000732422
209797_at	111.761	P	0.000732422
209798_at	195.109	P	0.000244141
209799_at	165.491	P	0.000732422
209800_at	1.6996	A	0.976074
209802_at	2.50101	A	0.432373
209803_s_at	11.7378	A	0.171387
209804_at	60.679	A	0.19458
209805_at	39.6317	A	0.111572
209806_at	1946.31	P	0.000244141
209807_s_at	4.84335	A	0.601074
209808_x_at	122.747	P	0.000244141
209810_at	4.66893	A	0.398926
209811_at	50.0465	P	0.0141602
209812_x_at	27.8146	A	0.19458
209813_x_at	867.75	P	0.000244141
209814_at	247.94	P	0.000244141
209815_at	88.9352	P	0.000244141
209816_at	11.1999	A	0.111572
209817_at	46.4575	P	0.000244141
209818_s_at	26.8398	P	0.0239258
209819_at	1.11666	A	0.567627
209820_s_at	37.3948	P	0.0012207
209821_at	0.898572	A	0.633789
209822_s_at	13.9496	M	0.0561523
209823_x_at	635.25	P	0.000244141
209824_s_at	279.06	P	0.00195313
209825_s_at	38.3196	A	0.0952148
209826_at	48.0104	A	0.067627
209827_s_at	657.248	P	0.000732422
209828_s_at	150.874	P	0.000244141
209829_at	759.95	P	0.000244141
209830_s_at	0.909116	A	0.919434
209831_x_at	193.039	P	0.0239258
209832_s_at	15.6836	A	0.19458
209833_at	100.926	P	0.000732422
209834_at	3.59866	A	0.601074
209835_x_at	760.859	P	0.000244141
209836_x_at	174.579	P	0.00195313
209837_at	3.11028	A	0.432373
209838_at	43.2837	P	0.000732422
209839_at	135.77	P	0.000244141
209840_s_at	254.237	P	0.000244141
209841_s_at	235.077	P	0.000244141
209842_at	6.3816	A	0.633789
209843_s_at	13.6501	A	0.5
209844_at	0.893775	A	0.991943
209845_at	574.221	P	0.000244141
209846_s_at	962.67	P	0.000244141
209847_at	2.43048	A	0.753906
209848_s_at	1.87119	A	0.567627
209849_s_at	82.2287	P	0.00585938
209850_s_at	45.6465	A	0.246094
209851_at	21.1144	A	0.0910645
209852_x_at	265.619	P	0.000244141
209853_s_at	152.871	P	0.000244141
209854_s_at	1.83968	A	0.904785
209855_s_at	2.69515	A	0.904785
209856_x_at	50.9496	M	0.0561523
209857_s_at	1.49934	A	0.976074
209858_x_at	224.887	P	0.00415039
209859_at	14.554	A	0.19458
209860_s_at	790.756	P	0.000244141
209861_s_at	441.624	P	0.000244141
209862_s_at	242.719	P	0.000244141
209863_s_at	8.535	A	0.303711
209864_at	230.855	P	0.000732422
209865_at	119.662	P	0.000244141
209866_s_at	0.330653	A	0.99585
209867_s_at	0.633686	A	0.943848
209868_s_at	666.788	P	0.000244141
209869_at	30.0426	P	0.00805664
209870_s_at	107.07	P	0.0239258
209871_s_at	147.192	P	0.000732422
209872_s_at	1.95271	A	0.870361
209873_s_at	3.4534	A	0.850342
209874_x_at	22.2701	A	0.171387
209875_s_at	10.1398	A	0.19458
209876_at	168.958	P	0.00585938
209877_at	19.2613	A	0.696289
209878_s_at	145.714	P	0.0012207
209879_at	713.631	P	0.0012207
209880_s_at	259.091	P	0.0107422
209881_s_at	362.567	P	0.00195313
209882_at	223.996	P	0.000244141
209883_at	27.4232	P	0.00415039
209884_s_at	224.026	P	0.000244141
209885_at	2.05398	A	0.828613
209886_s_at	4.87723	A	0.366211
209887_at	5.27455	A	0.633789
209888_s_at	6.20494	A	0.665527
209889_at	129.07	P	0.0012207
209890_at	88.3424	P	0.000244141
209891_at	6.06338	A	0.19458
209892_at	76.3883	P	0.00585938
209893_s_at	34.7308	A	0.111572
209894_at	196.889	P	0.000244141
209895_at	170.124	P	0.00805664
209896_s_at	239.041	P	0.000244141
209897_s_at	13.5551	A	0.19458
209898_x_at	997.018	P	0.000244141
209899_s_at	483.947	P	0.000732422
209900_s_at	17.263	P	0.0107422
209901_x_at	1091.06	P	0.000244141
209902_at	116.39	P	0.000732422
209903_s_at	342.457	P	0.000244141
209904_at	1.07142	A	0.780518
209905_at	1.30622	A	0.870361
209906_at	86.4847	P	0.000244141
209907_s_at	383.211	P	0.000244141
209908_s_at	1.05525	A	0.665527
209909_s_at	3.28785	A	0.72583
209910_at	9.65662	A	0.111572
209911_x_at	354.317	P	0.000244141
209912_s_at	37.8615	P	0.000244141
209913_x_at	51.6366	P	0.0107422
209914_s_at	2.17266	A	0.72583
209915_s_at	1.59416	A	0.828613
209916_at	36.2774	P	0.00415039
209917_s_at	72.8292	P	0.00195313
209918_at	5.88913	A	0.366211
209919_x_at	59.5106	P	0.00195313
209920_at	43.1244	P	0.0141602
209921_at	6.86943	A	0.665527
209922_at	36.1888	P	0.00805664
209923_s_at	42.5015	A	0.129639
209924_at	11.4503	A	0.432373
209925_at	20.6435	P	0.0107422
209926_at	30.6904	A	0.219482
209927_s_at	55.2101	P	0.00195313
209928_s_at	12.2063	A	0.171387
209929_s_at	210.292	P	0.00195313
209930_s_at	283.018	P	0.000244141
209931_s_at	33.9492	P	0.000732422
209932_s_at	987.039	P	0.000732422
209933_s_at	642.998	P	0.000244141
209934_s_at	69.5027	P	0.00195313
209935_at	79.7768	P	0.00415039
209936_at	95.4943	P	0.000244141
209937_at	1.30649	A	0.976074
209938_at	30.2982	P	0.0012207
209939_x_at	870.028	P	0.000244141
209940_at	48.4008	P	0.0302734
209941_at	106.853	P	0.000732422
209942_x_at	6.98727	A	0.366211
209943_at	71.6133	P	0.000244141
209944_at	294.622	P	0.000244141
209945_s_at	199.504	P	0.000244141
209946_at	6.50658	A	0.398926
209947_at	39.4639	P	0.00585938
209948_at	50.1828	A	0.149658
209949_at	1545.22	P	0.000244141
209950_s_at	93.2678	A	0.0952148
209951_s_at	28.8408	P	0.0239258
209952_s_at	5.96963	A	0.432373
209953_s_at	404.339	P	0.000732422
209954_x_at	109.755	P	0.00585938
209955_s_at	2.05973	A	0.780518
209956_s_at	6.58333	A	0.111572
209957_s_at	30.693	A	0.19458
209958_s_at	49.5207	A	0.129639
209959_at	3.86153	A	0.904785
209960_at	10.6436	A	0.067627
209961_s_at	20.0816	A	0.0952148
209962_at	46.5313	P	0.00195313
209963_s_at	48.1729	P	0.00415039
209964_s_at	363.953	P	0.000244141
209965_s_at	43.0169	A	0.129639
209966_x_at	6.61564	A	0.432373
209967_s_at	145.485	P	0.00195313
209968_s_at	6.23016	A	0.80542
209969_s_at	162.736	P	0.000244141
209970_x_at	1375.87	P	0.000244141
209971_x_at	186.605	P	0.0185547
209972_s_at	74.2966	P	0.0302734
209973_at	6.75808	A	0.5
209974_s_at	828.05	P	0.000244141
209975_at	10.092	A	0.334473
209976_s_at	2.18691	A	0.633789
209977_at	6.82487	A	0.466064
209978_s_at	0.603189	A	0.904785
209979_at	3.28965	A	0.850342
209980_s_at	9.29535	A	0.696289
209981_at	5.08785	A	0.72583
209982_s_at	7.40149	A	0.432373
209983_s_at	3.21637	A	0.799072
209984_at	180.463	P	0.0239258
209985_s_at	5.88568	A	0.601074
209986_at	10.6973	A	0.432373
209987_s_at	8.37316	A	0.432373
209988_s_at	9.64367	A	0.533936
209989_at	48.8544	P	0.000244141
209990_s_at	0.649965	A	0.80542
209991_x_at	15.4764	A	0.432373
209992_at	8.94251	A	0.171387
209993_at	95.2978	P	0.000732422
209994_s_at	130.397	P	0.000244141
209995_s_at	1047.97	P	0.000244141
209996_x_at	21.6223	A	0.533936
209997_x_at	70.7584	P	0.00585938
209998_at	73.0497	P	0.00805664
209999_x_at	3.67736	A	0.870361
210000_s_at	1.4678	A	0.780518
210001_s_at	39.9704	P	0.000732422
210002_at	8.50267	A	0.334473
210004_at	9.12832	P	0.0107422
210005_at	25.7428	P	0.000244141
210006_at	71.9943	P	0.000244141
210007_s_at	28.5282	P	0.000244141
210008_s_at	5.5019	A	0.633789
210009_s_at	85.5938	P	0.00195313
210010_s_at	46.7732	P	0.00195313
210011_s_at	213.469	P	0.000732422
210012_s_at	61.1492	P	0.00585938
210013_at	3.27308	A	0.696289
210014_x_at	362.015	P	0.000244141
210015_s_at	3.12016	A	0.567627
210016_at	1.44541	A	0.80542
210017_at	272.292	P	0.000244141
210018_x_at	245.639	P	0.000244141
210019_at	1.64219	A	0.753906
210020_x_at	15.3004	A	0.149658
210021_s_at	1.89937	A	0.665527
210022_at	53.8269	A	0.19458
210023_s_at	82.2746	P	0.00585938
210024_s_at	645.103	P	0.000244141
210025_s_at	3.11731	A	0.780518
210026_s_at	2.3978	A	0.753906
210027_s_at	866.513	P	0.000244141
210028_s_at	150.28	P	0.000244141
210029_at	3.78326	A	0.696289
210030_at	7.42814	A	0.432373
210031_at	1361.22	P	0.000244141
210032_s_at	2.41554	A	0.567627
210033_s_at	7.077	A	0.366211
210034_s_at	44.4258	P	0.000732422
210035_s_at	4.23248	A	0.633789
210036_s_at	43.8361	A	0.129639
210037_s_at	17.0109	A	0.111572
210038_at	588.721	P	0.000244141
210039_s_at	284.986	P	0.000244141
210040_at	5.6822	A	0.366211
210041_s_at	22.6166	A	0.0952148
210042_s_at	104.543	P	0.000244141
210043_at	29.3232	M	0.0561523
210044_s_at	315.952	P	0.00415039
210045_at	33.939	A	0.0805664
210046_s_at	274.789	P	0.000244141
210047_at	28.05	A	0.129639
210048_at	64.7568	P	0.000732422
210049_at	6.33304	A	0.601074
210050_at	22.5538	A	0.067627
210051_at	3.53095	A	0.888428
210052_s_at	22.9372	A	0.366211
210053_at	68.9927	P	0.000244141
210054_at	277.309	P	0.000244141
210055_at	1.38508	A	0.780518
210056_at	4.6147	A	0.904785
210057_at	55.0214	P	0.00195313
210058_at	87.4232	P	0.000244141
210059_s_at	46.4062	P	0.0302734
210060_at	6.32296	A	0.919434
210061_at	78.1585	P	0.0107422
210062_s_at	97.6676	P	0.000732422
210063_at	25.0605	A	0.129639
210064_s_at	8.27328	A	0.398926
210065_s_at	6.84386	A	0.398926
210066_s_at	5.17396	A	0.334473
210067_at	1.03645	A	0.780518
210068_s_at	0.845278	A	0.850342
210069_at	64.5253	P	0.000244141
210070_s_at	50.8751	P	0.000732422
210072_at	15.1653	A	0.246094
210073_at	21.5136	A	0.067627
210074_at	17.9977	A	0.303711
210075_at	583.25	P	0.000244141
210076_x_at	151.662	P	0.00195313
210077_s_at	211.242	P	0.000244141
210078_s_at	26.1348	P	0.0239258
210079_x_at	4.51394	A	0.533936
210080_x_at	3.96334	A	0.601074
210081_at	47.6235	P	0.00585938
210082_at	3.64035	A	0.753906
210083_at	1.61995	A	0.904785
210084_x_at	45.01	A	0.0952148
210085_s_at	2.76332	A	0.780518
210086_at	3.89814	A	0.953857
210087_s_at	30.925	P	0.0375977
210088_x_at	80.1459	P	0.00805664
210089_s_at	11.887	A	0.219482
210090_at	1.83547	A	0.753906
210091_s_at	0.968761	A	0.888428
210092_at	223.24	P	0.000244141
210093_s_at	174.628	P	0.000732422
210094_s_at	32.9626	P	0.0461426
210095_s_at	13.7834	A	0.149658
210096_at	7.45329	A	0.601074
210097_s_at	494.882	P	0.000244141
210098_s_at	34.404	P	0.000244141
210099_at	1.68244	A	0.976074
210100_s_at	9.91317	A	0.398926
210101_x_at	464.911	P	0.000244141
210102_at	76.5773	P	0.000244141
210103_s_at	2.14646	A	0.943848
210104_at	128.999	P	0.0012207
210105_s_at	1878.27	P	0.000244141
210106_at	19.9224	A	0.432373
210107_at	13.549	A	0.5
210108_at	5.20233	A	0.5
210109_at	64.5372	P	0.00195313
210110_x_at	369.828	P	0.000244141
210111_s_at	245.823	P	0.000732422
210112_at	55.329	P	0.0185547
210113_s_at	298.122	P	0.000244141
210114_at	36.2431	P	0.00585938
210115_at	19.3066	P	0.0375977
210116_at	316.763	P	0.000244141
210117_at	33.3087	P	0.000244141
210118_s_at	2.95285	A	0.780518
210119_at	49.745	P	0.000732422
210120_s_at	80.4645	A	0.111572
210121_at	0.729327	A	0.916016
210122_at	2.17282	A	0.80542
210123_s_at	7.78338	A	0.633789
210124_x_at	50.6641	P	0.0375977
210125_s_at	645.492	P	0.000244141
210126_at	1.49093	A	0.904785
210127_at	29.1125	A	0.129639
210128_s_at	95.9679	P	0.00195313
210129_s_at	112.813	P	0.00585938
210130_s_at	24.685	M	0.0561523
210131_x_at	319.051	P	0.00292969
210132_at	4.78105	A	0.696289
210133_at	2.08679	A	0.80542
210134_x_at	11.4276	A	0.5
210135_s_at	2.51971	A	0.665527
210136_at	1103.8	P	0.000244141
210137_s_at	250.576	P	0.000244141
210138_at	0.621373	A	0.592773
210139_s_at	14.5585	A	0.219482
210140_at	835.588	P	0.000244141
210141_s_at	11.0392	A	0.129639
210142_x_at	276.41	P	0.000244141
210143_at	4.16612	A	0.780518
210144_at	47.6445	P	0.0185547
210145_at	27.0012	P	0.0141602
210146_x_at	384.745	P	0.000244141
210147_at	0.869381	A	0.696289
210148_at	183.26	P	0.000244141
210149_s_at	1108.64	P	0.000244141
210150_s_at	39.6185	A	0.129639
210151_s_at	14.5945	A	0.533936
210152_at	54.2171	P	0.000244141
210153_s_at	326.493	P	0.000244141
210154_at	178.565	P	0.000732422
210155_at	19.5584	P	0.00585938
210156_s_at	526.212	P	0.0012207
210157_at	44.8193	A	0.111572
210158_at	16.5328	A	0.533936
210159_s_at	1.41642	A	0.828613
210160_at	21.6876	P	0.0141602
210161_at	23.4077	A	0.466064
210162_s_at	110.921	P	0.000244141
210163_at	7.97495	A	0.107178
210164_at	866.026	P	0.000244141
210165_at	0.845562	A	0.962402
210166_at	109.51	P	0.000244141
210167_s_at	8.75867	A	0.466064
210168_at	7.91456	A	0.633789
210169_at	57.2074	P	0.00292969
210170_at	5.68787	A	0.246094
210171_s_at	6.95364	A	0.432373
210172_at	424.667	P	0.000244141
210173_at	72.5627	P	0.00195313
210174_at	6.61151	A	0.432373
210175_at	29.169	P	0.000732422
210176_at	188.305	P	0.000244141
210177_at	3.88727	A	0.601074
210178_x_at	363.629	P	0.000244141
210179_at	10.1628	A	0.696289
210180_s_at	288.406	P	0.000244141
210181_s_at	1.41258	A	0.780518
210182_at	13.4317	A	0.0952148
210183_x_at	2837.13	P	0.000732422
210184_at	104.82	P	0.00195313
210185_at	16.6104	A	0.111572
210186_s_at	516.84	P	0.000244141
210187_at	49.6122	P	0.000732422
210188_at	89.1706	P	0.00292969
210189_at	115.615	P	0.0141602
210190_at	161.704	P	0.000732422
210191_s_at	34.4164	P	0.000244141
210192_at	66.4385	P	0.00195313
210193_at	20.5867	A	0.334473
210194_at	5.82197	A	0.334473
210195_s_at	5.61576	A	0.111572
210196_s_at	2.53023	A	0.533936
210197_at	6.66017	A	0.533936
210198_s_at	2.29349	A	0.533936
210199_at	7.16666	A	0.432373
210200_at	34.9782	P	0.000244141
210201_x_at	430.195	P	0.0239258
210202_s_at	303.383	P	0.000244141
210203_at	50.4561	P	0.000244141
210204_s_at	25.4136	P	0.0141602
210205_at	56.3082	P	0.000244141
210206_s_at	49.2968	P	0.0461426
210208_x_at	439.937	P	0.000732422
210210_at	36.4877	P	0.00805664
210211_s_at	1875.42	P	0.000244141
210212_x_at	88.8586	P	0.00292969
210213_s_at	428.522	P	0.000244141
210214_s_at	17.9267	A	0.0952148
210215_at	21.2436	A	0.334473
210216_x_at	142.246	P	0.00195313
210218_s_at	167.932	P	0.000732422
210219_at	16.5046	A	0.19458
210220_at	31.0762	P	0.0302734
210221_at	2.07081	A	0.5
210222_s_at	89.0813	P	0.000244141
210223_s_at	86.8	P	0.0302734
210224_at	92.968	P	0.000732422
210225_x_at	270.026	P	0.00415039
210226_at	23.2111	A	0.111572
210227_at	7.99136	A	0.334473
210228_at	22.9776	P	0.0461426
210229_s_at	1.70879	A	0.953857
210230_at	63.5396	P	0.000244141
210231_x_at	1242.8	P	0.000244141
210232_at	94.4118	P	0.00195313
210233_at	5.23122	P	0.0239258
210234_at	20.6583	A	0.219482
210235_s_at	95.754	P	0.0012207
210236_at	47.3449	P	0.000244141
210237_at	2.41813	A	0.989258
210239_at	3.45633	A	0.5
210240_s_at	430.732	P	0.000732422
210241_s_at	79.1158	P	0.00805664
210242_x_at	114.325	P	0.000244141
210243_s_at	199.703	P	0.000244141
210244_at	127.372	A	0.0805664
210245_at	1.9905	A	0.991943
210246_s_at	2.66469	A	0.932373
210247_at	22.2896	P	0.0239258
210248_at	8.88973	A	0.334473
210249_s_at	420.696	P	0.0012207
210250_x_at	328.303	P	0.00195313
210251_s_at	51.4135	P	0.0012207
210252_s_at	153.783	P	0.0141602
210253_at	91.748	P	0.0012207
210254_at	152.991	P	0.00415039
210255_at	36.8605	P	0.00195313
210256_s_at	45.2465	A	0.149658
210257_x_at	182.035	P	0.000244141
210258_at	0.826134	A	0.525391
210259_s_at	4.66327	A	0.567627
210260_s_at	1550.92	P	0.000244141
210261_at	1.53534	A	0.888428
210262_at	4.29896	A	0.424072
210263_at	7.96676	A	0.398926
210264_at	55.2042	P	0.0461426
210265_x_at	3.97658	A	0.601074
210266_s_at	336.752	P	0.000244141
210267_at	17.0743	A	0.129639
210268_at	67.7731	P	0.000244141
210269_s_at	139.379	P	0.00292969
210270_at	14.6422	A	0.466064
210271_at	7.88889	A	0.246094
210272_at	15.2817	A	0.107178
210273_at	8.64216	A	0.303711
210274_at	1.25074	A	0.689209
210275_s_at	1231.94	P	0.000244141
210276_s_at	216.112	P	0.000244141
210277_at	37.3723	P	0.000732422
210278_s_at	48.7227	P	0.000244141
210279_at	327.193	P	0.000244141
210280_at	19.458	A	0.27417
210281_s_at	192.597	P	0.000244141
210282_at	82.6882	P	0.0012207
210283_x_at	87.6811	P	0.000244141
210284_s_at	553.979	P	0.000244141
210285_x_at	334.265	P	0.000244141
210286_s_at	49.2733	P	0.0012207
210287_s_at	13.0001	A	0.303711
210288_at	503.331	P	0.000732422
210289_at	1.08329	A	0.828613
210290_at	22.0007	P	0.0375977
210291_s_at	24.2591	A	0.067627
210292_s_at	6.71636	A	0.567627
210293_s_at	206.449	P	0.000244141
210294_at	51.4401	P	0.0239258
210295_at	1.43826	A	0.991943
210296_s_at	275.471	P	0.000244141
210297_s_at	0.718948	A	0.696289
210298_x_at	245.429	P	0.00585938
210299_s_at	252.899	P	0.00292969
210300_at	17.7857	A	0.111572
210301_at	37.4269	A	0.171387
210302_s_at	7.46342	A	0.5
210303_at	0.893546	A	0.901123
210304_at	17.7949	A	0.171387
210305_at	1.59825	A	0.828613
210306_at	31.5629	P	0.000244141
210307_s_at	14.9235	A	0.5
210309_at	10.8842	A	0.696289
210310_s_at	3.34597	A	0.888428
210311_at	3.44454	A	0.601074
210312_s_at	300.938	P	0.000244141
210313_at	22.6602	P	0.0461426
210314_x_at	324.171	P	0.000244141
210315_at	0.947642	A	0.904785
210316_at	5.8355	A	0.5
210317_s_at	248.457	P	0.000244141
210318_at	20.0963	A	0.171387
210319_x_at	16.2538	P	0.00292969
210320_s_at	32.3809	P	0.00195313
210321_at	579.761	P	0.000244141
210322_x_at	2.98391	A	0.601074
210323_at	0.901786	A	0.80542
210324_at	6.43153	A	0.533936
210325_at	42.0227	P	0.00415039
210326_at	3.88484	A	0.665527
210327_s_at	3.23697	A	0.665527
210328_at	8.13041	A	0.129639
210329_s_at	8.53236	A	0.533936
210330_at	2.39983	A	0.633789
210331_at	14.7302	A	0.19458
210332_at	12.9338	A	0.5
210333_at	6.00339	A	0.696289
210334_x_at	1.63337	A	0.432373
210335_at	5.48029	A	0.303711
210336_x_at	115.693	P	0.0012207
210337_s_at	248.761	P	0.0012207
210338_s_at	4573.85	P	0.000244141
210339_s_at	14.24	A	0.466064
210340_s_at	59.072	P	0.0185547
210341_at	1.40143	A	0.904785
210342_s_at	1.05213	A	0.657715
210343_s_at	2.83438	A	0.870361
210344_at	7.15461	A	0.753906
210345_s_at	7.51846	A	0.303711
210346_s_at	425.042	P	0.000244141
210347_s_at	159.49	P	0.000244141
210348_at	19.997	A	0.303711
210349_at	68.6924	M	0.0561523
210350_x_at	126.32	P	0.0302734
210352_at	3.42914	A	0.601074
210353_s_at	4.82055	A	0.5
210354_at	11.8041	P	0.0302734
210355_at	11.2617	P	0.0375977
210356_x_at	2809.81	P	0.000244141
210357_s_at	253.92	P	0.000244141
210358_x_at	65.6891	A	0.111572
210359_at	18.5095	A	0.366211
210360_s_at	47.2533	P	0.00195313
210361_s_at	99.8462	P	0.00292969
210362_x_at	50.4892	A	0.0805664
210363_s_at	2.18821	A	0.919434
210364_at	2.38156	A	0.80542
210365_at	24.5353	A	0.067627
210366_at	3.94842	A	0.366211
210367_s_at	13.954	A	0.171387
210368_at	11.7481	A	0.246094
210369_at	54.8204	A	0.144775
210370_s_at	143.136	P	0.00805664
210371_s_at	664.973	P	0.000244141
210372_s_at	1.05448	A	0.850342
210373_at	42.5993	A	0.0805664
210374_x_at	11.0906	A	0.0805664
210375_at	9.94445	A	0.219482
210376_x_at	42.3554	P	0.0012207
210377_at	30.4419	P	0.000244141
210378_s_at	78.378	P	0.000244141
210379_s_at	178.36	P	0.000244141
210380_s_at	8.13569	A	0.171387
210381_s_at	2.26696	A	0.80542
210382_at	0.9896	A	0.943848
210383_at	1.25462	A	0.665527
210384_at	8.52639	A	0.149658
210385_s_at	225.988	P	0.000732422
210386_s_at	223.445	P	0.0012207
210387_at	78.3101	P	0.000244141
210388_at	1.61978	A	0.904785
210389_x_at	100.336	P	0.000244141
210390_s_at	0.277881	A	0.753906
210391_at	0.892791	A	0.999756
210392_x_at	24.0717	A	0.246094
210393_at	1.15253	A	0.828613
210394_x_at	12.3321	P	0.0302734
210395_x_at	78.7546	P	0.000244141
210396_s_at	320.148	P	0.000732422
210397_at	18.1328	A	0.129639
210398_x_at	1.8803	A	0.888428
210399_x_at	36.5442	A	0.19458
210400_at	0.959557	A	0.753906
210401_at	187.281	P	0.000244141
210402_at	1.3168	A	0.696289
210403_s_at	3.16851	A	0.398926
210404_x_at	13.8463	A	0.633789
210405_x_at	86.058	P	0.0141602
210406_s_at	736.326	P	0.000244141
210407_at	117.498	P	0.000244141
210408_s_at	3.37037	A	0.665527
210409_at	5.96011	A	0.246094
210410_s_at	26.5708	P	0.0107422
210411_s_at	18.199	A	0.334473
210412_at	10.2586	A	0.27417
210413_x_at	3.03696	A	0.533936
210414_at	2.1273	A	0.80542
210415_s_at	42.9105	P	0.0239258
210416_s_at	43.8025	A	0.129639
210417_s_at	159.979	P	0.000244141
210418_s_at	324.135	P	0.000244141
210419_at	3.59528	A	0.850342
210420_at	18.0924	A	0.27417
210421_s_at	14.2265	A	0.491699
210422_x_at	123.968	P	0.00585938
210423_s_at	230.132	P	0.000244141
210424_s_at	148.791	P	0.00415039
210425_x_at	957.495	P	0.000244141
210426_x_at	89.6471	P	0.000244141
210427_x_at	1832.17	P	0.000244141
210428_s_at	194.139	P	0.000244141
210429_at	17.8683	A	0.111572
210430_x_at	6.99771	A	0.601074
210431_at	1.46263	A	0.850342
210432_s_at	64.6842	P	0.000244141
210433_at	17.7107	A	0.149658
210434_x_at	1909.53	P	0.000244141
210435_at	15.1398	M	0.0561523
210436_at	26.3468	P	0.00195313
210437_at	4.87372	A	0.533936
210438_x_at	814.677	P	0.000244141
210439_at	165.465	P	0.000244141
210440_s_at	74.9453	P	0.0012207
210441_at	37.5333	A	0.149658
210442_at	2.68255	A	0.72583
210443_x_at	60.404	M	0.0561523
210444_at	0.847322	A	0.633789
210445_at	6.44723	A	0.5
210446_at	28.829	P	0.0375977
210447_at	8.21247	A	0.107178
210448_s_at	750.528	P	0.000244141
210449_x_at	272.096	P	0.0012207
210450_at	23.5872	A	0.111572
210451_at	1.92077	A	0.780518
210452_x_at	15.1304	A	0.5
210453_x_at	3280.55	P	0.000244141
210454_s_at	6.29435	A	0.5
210455_at	54.3144	P	0.000244141
210456_at	19.6287	A	0.432373
210457_x_at	43.255	P	0.0375977
210458_s_at	93.5356	P	0.000244141
210459_at	2.06262	A	0.80542
210460_s_at	584.882	P	0.000244141
210461_s_at	88.287	P	0.00292969
210462_at	25.6916	A	0.0952148
210463_x_at	151.667	P	0.0185547
210464_at	5.65847	A	0.334473
210465_s_at	77.2229	P	0.0239258
210466_s_at	1849.94	P	0.000244141
210467_x_at	5.67274	A	0.665527
210469_at	7.05961	A	0.601074
210470_x_at	888.367	P	0.00195313
210471_s_at	13.7583	A	0.149658
210472_at	11.1042	A	0.19458
210473_s_at	15.8617	A	0.398926
210474_s_at	92.2187	P	0.0375977
210475_at	1.26839	A	0.888428
210476_s_at	3.29135	A	0.904785
210477_x_at	30.4763	A	0.111572
210479_s_at	81.2581	P	0.000244141
210480_s_at	4.8695	A	0.753906
210481_s_at	1.64949	A	0.932373
210482_x_at	22.1682	A	0.19458
210483_at	69.5893	P	0.00805664
210484_s_at	75.9296	P	0.000732422
210486_at	23.0331	A	0.0952148
210487_at	6.07838	A	0.567627
210491_at	18.686	P	0.00585938
210492_at	14.146	A	0.303711
210493_s_at	69.7758	P	0.000732422
210495_x_at	4.15595	A	0.533936
210496_at	15.8685	P	0.0302734
210497_x_at	1.60112	A	0.780518
210498_at	3.89322	A	0.466064
210499_s_at	28.3403	P	0.0012207
210500_at	8.39702	P	0.0375977
210501_x_at	1348.94	P	0.000244141
210502_s_at	234.375	P	0.000244141
210503_at	7.16811	A	0.432373
210504_at	27.4628	P	0.00805664
210505_at	9.52327	A	0.246094
210506_at	42.402	A	0.067627
210507_s_at	13.5438	A	0.303711
210508_s_at	2.05691	A	0.80542
210510_s_at	1.04919	A	0.953857
210511_s_at	1.92115	A	0.904785
210512_s_at	110.116	P	0.000244141
210513_s_at	56.5638	M	0.0561523
210514_x_at	2790.39	P	0.00805664
210515_at	18.4127	A	0.111572
210516_at	9.20838	A	0.0952148
210517_s_at	61.8517	P	0.0185547
210518_at	25.111	A	0.171387
210519_s_at	34.0198	P	0.0239258
210520_at	1.21074	A	0.904785
210521_s_at	3.72889	A	0.27417
210523_at	1.1335	A	0.962402
210524_x_at	131.424	P	0.00415039
210525_x_at	9.20134	A	0.219482
210527_x_at	128.615	P	0.00195313
210528_at	20.2659	P	0.0141602
210529_s_at	29.3505	P	0.00805664
210530_s_at	43.7447	P	0.0012207
210531_at	26.947	P	0.00415039
210532_s_at	1661.04	P	0.000244141
210533_at	1.15723	A	0.533936
210534_s_at	4.94535	A	0.5
210535_at	1.3758	A	0.932373
210536_s_at	3.01271	A	0.567627
210537_s_at	17.434	A	0.27417
210538_s_at	383.075	P	0.000244141
210539_at	10.3165	A	0.129639
210540_s_at	64.4966	P	0.000732422
210541_s_at	147.491	P	0.00585938
210542_s_at	96.6181	P	0.0185547
210543_s_at	219.558	P	0.00415039
210544_s_at	74.0704	P	0.000732422
210545_at	4.84846	A	0.828613
210546_x_at	4.37308	A	0.633789
210547_x_at	13.3407	A	0.334473
210548_at	1.17293	A	0.969727
210549_s_at	11.3679	A	0.219482
210550_s_at	3.81224	A	0.665527
210551_s_at	16.9107	A	0.149658
210552_s_at	16.1496	A	0.0952148
210553_x_at	18.7129	A	0.432373
210554_s_at	445.568	P	0.00805664
210555_s_at	511.417	P	0.000244141
210556_at	190.184	P	0.000244141
210557_x_at	6.57334	A	0.633789
210558_at	1.77849	A	0.633789
210559_s_at	23.4738	A	0.0952148
210560_at	2.11365	A	0.828613
210561_s_at	812.798	P	0.000732422
210562_at	0.559016	A	0.969727
210563_x_at	750.076	P	0.000244141
210564_x_at	485.955	P	0.000244141
210565_at	17.8358	A	0.432373
210567_s_at	68.7275	P	0.000732422
210568_s_at	236.351	P	0.000244141
210569_s_at	41.5568	A	0.111572
210570_x_at	126.972	P	0.00195313
210571_s_at	97.9416	P	0.000732422
210572_at	2.26087	A	0.780518
210573_s_at	97.8326	P	0.0012207
210574_s_at	268.99	P	0.000244141
210575_at	10.3599	A	0.366211
210576_at	4.48732	A	0.5
210577_at	2.89862	A	0.780518
210578_at	5.17534	A	0.27417
210579_s_at	16.5036	A	0.0952148
