ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200049_at	101.105	P	0.000244141
200050_at	459.805	P	0.000732422
200051_at	112.35	P	0.000244141
200052_s_at	374.485	P	0.000244141
200053_at	268.986	P	0.000244141
200054_at	90.5112	P	0.0012207
200055_at	367.355	P	0.000244141
200056_s_at	165.068	P	0.000244141
200057_s_at	1359.97	P	0.000244141
200058_s_at	425.305	P	0.000244141
200059_s_at	3167.63	P	0.000244141
200060_s_at	490.382	P	0.000244141
200061_s_at	7103.15	P	0.000244141
200062_s_at	9245.96	P	0.000244141
200063_s_at	4800.14	P	0.000244141
200064_at	1233.7	P	0.000244141
200065_s_at	1249.81	P	0.000244141
200066_at	594.558	P	0.000244141
200067_x_at	1010.24	P	0.000244141
200068_s_at	843.245	P	0.000244141
200069_at	198.874	P	0.000244141
200070_at	101.705	P	0.000244141
200071_at	382.867	P	0.000244141
200072_s_at	708.912	P	0.000244141
200073_s_at	1131.12	P	0.000244141
200074_s_at	3861.25	P	0.000244141
200075_s_at	356.493	P	0.000244141
200076_s_at	133.382	P	0.00415039
200077_s_at	5039.41	P	0.000244141
200078_s_at	497.988	P	0.000244141
200079_s_at	644.538	P	0.000244141
200080_s_at	4268.31	P	0.000244141
200081_s_at	7645.23	P	0.000244141
200082_s_at	5470.65	P	0.000244141
200083_at	207.64	P	0.000244141
200084_at	879.514	P	0.000244141
200085_s_at	1049.36	P	0.000244141
200086_s_at	1719.16	P	0.000244141
200087_s_at	1023.41	P	0.000244141
200088_x_at	7854.77	P	0.000244141
200089_s_at	4678.94	P	0.000244141
200090_at	1046.07	P	0.000244141
200091_s_at	5765.47	P	0.000244141
200092_s_at	7823.67	P	0.000244141
200093_s_at	1038.27	P	0.000244141
200094_s_at	2311.52	P	0.000244141
200095_x_at	6718	P	0.000244141
200096_s_at	1974.18	P	0.000244141
200097_s_at	1183.95	P	0.000244141
200098_s_at	684.306	P	0.000244141
200099_s_at	8603.81	P	0.000244141
200593_s_at	595.955	P	0.000244141
200594_x_at	969.763	P	0.000244141
200595_s_at	506.711	P	0.000244141
200596_s_at	378.168	P	0.000244141
200597_at	133.99	P	0.000244141
200598_s_at	534.318	P	0.000244141
200599_s_at	995.956	P	0.000244141
200600_at	1637.67	P	0.000244141
200601_at	82.8923	P	0.00805664
200602_at	118.189	P	0.000244141
200603_at	1008.8	P	0.000244141
200604_s_at	481.485	P	0.000244141
