ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200866_s_at	2532.52	P	0.000244141
200867_at	335.044	P	0.000244141
200868_s_at	414.417	P	0.000732422
200869_at	9136.86	P	0.000244141
200870_at	829.563	P	0.000244141
200871_s_at	4315.07	P	0.000244141
200872_at	2702.14	P	0.000244141
200873_s_at	1304.69	P	0.000244141
200874_s_at	77.3977	P	0.00195313
200875_s_at	355.492	P	0.000244141
200876_s_at	1371.52	P	0.000244141
200877_at	1137.46	P	0.000244141
200878_at	11.5	P	0.0375977
200879_s_at	2.58066	A	0.665527
200880_at	418.352	P	0.000244141
200881_s_at	1102.7	P	0.000244141
200882_s_at	848.51	P	0.000244141
200883_at	814.789	P	0.000244141
200884_at	49.5321	A	0.149658
200885_at	238.617	P	0.00415039
200886_s_at	1297.65	P	0.000244141
200887_s_at	1450.43	P	0.000244141
200888_s_at	6959.78	P	0.000244141
200889_s_at	452.035	P	0.000244141
200890_s_at	354.394	P	0.000244141
200891_s_at	2370.8	P	0.000244141
200892_s_at	975.877	P	0.000244141
200893_at	1664.9	P	0.000244141
200894_s_at	42.0366	P	0.00805664
200895_s_at	79.0604	P	0.00805664
200896_x_at	301.651	P	0.00292969
200897_s_at	84.7177	P	0.000244141
200898_s_at	618.313	P	0.000244141
200899_s_at	882.365	P	0.000244141
200900_s_at	545.533	P	0.000244141
200901_s_at	690.85	P	0.000244141
200902_at	1432.48	P	0.000244141
200903_s_at	72.7493	P	0.000244141
200904_at	2754.8	P	0.000244141
200905_x_at	3873.76	P	0.000244141
200906_s_at	15.1765	A	0.111572
200907_s_at	57.2334	P	0.000732422
200908_s_at	26.2332	P	0.00585938
200909_s_at	9075.39	P	0.000244141
200910_at	572.855	P	0.000244141
200911_s_at	808.627	P	0.000732422
200912_s_at	4580.01	P	0.000244141
200913_at	89.4976	P	0.00585938
200914_x_at	528.225	P	0.000244141
200915_x_at	819.404	P	0.000244141
200916_at	1261.77	P	0.000732422
200917_s_at	123.854	P	0.0239258
200918_s_at	523.14	P	0.000732422
200919_at	177.27	P	0.0107422
200920_s_at	7132.16	P	0.000244141
200921_s_at	3773.06	P	0.000244141
200922_at	56.5481	P	0.0012207
200923_at	43.5788	P	0.0375977
200924_s_at	69.7105	P	0.00415039
200925_at	2267.38	P	0.000244141
200926_at	11832.7	P	0.000244141
200927_s_at	361.654	P	0.000244141
200928_s_at	27.2996	P	0.000244141
200929_at	765.461	P	0.000244141
200930_s_at	28.7091	A	0.149658
200931_s_at	1025.02	P	0.000244141
200932_s_at	249.68	P	0.000732422
200933_x_at	8421.47	P	0.000244141
200934_at	1640.49	P	0.000244141
200935_at	91.8579	P	0.000732422
200936_at	5825.16	P	0.000244141
200937_s_at	5198.21	P	0.000244141
200938_s_at	1.48396	A	0.72583
200939_s_at	10.952	A	0.106934
200940_s_at	182.874	P	0.000244141
200941_at	550.446	P	0.000244141
200942_s_at	579.337	P	0.000244141
200943_at	2048.24	P	0.000244141
200944_s_at	1741.26	P	0.000244141
200945_s_at	780.078	P	0.000244141
200946_x_at	299.138	P	0.000732422
200947_s_at	334.746	P	0.0012207
200948_at	137.609	P	0.0012207
200949_x_at	7709.89	P	0.000244141
200950_at	237.027	P	0.000732422
200951_s_at	68.4102	P	0.00195313
200952_s_at	56.5069	P	0.000244141
200953_s_at	953.466	P	0.000244141
200954_at	303.567	A	0.149658
200955_at	579.266	P	0.000244141
200956_s_at	142.68	P	0.000488281
200957_s_at	150.694	P	0.000244141
200958_s_at	2820.1	P	0.000244141
200959_at	492.877	P	0.000244141
200960_x_at	661.197	P	0.0012207
200961_at	249.954	P	0.00195313
200962_at	322.853	P	0.000732422
200963_x_at	11923.9	P	0.000244141
200964_at	262.477	P	0.000244141
200965_s_at	1035.22	P	0.000244141
200966_x_at	1273.42	P	0.000244141
200967_at	1520.17	P	0.000244141
200968_s_at	951.625	P	0.000244141
200969_at	811.335	P	0.000244141
200970_s_at	673.857	P	0.000732422
200971_s_at	1700.99	P	0.000244141
200972_at	268.866	P	0.000732422
200973_s_at	173.131	P	0.000732422
200974_at	37.4899	P	0.00585938
200975_at	2348.88	P	0.000244141
200976_s_at	968.495	P	0.000244141
200977_s_at	846.421	P	0.000244141
200978_at	990.235	P	0.000244141
200979_at	87.5953	P	0.000244141
200980_s_at	277.252	P	0.000244141
200981_x_at	3050.34	P	0.000244141
200982_s_at	573.34	P	0.000244141
200983_x_at	175.026	P	0.000244141
200984_s_at	135.058	P	0.000244141
200985_s_at	159.732	P	0.000244141
200986_at	26.0846	A	0.111572
200987_x_at	180.571	P	0.0012207
200988_s_at	63.5537	P	0.000244141
200989_at	2075.84	P	0.000244141
200990_at	224.025	P	0.00195313
200991_s_at	387.056	P	0.000732422
200992_at	611.278	P	0.000244141
200993_at	591.166	P	0.000244141
200994_at	346.481	P	0.000244141
200995_at	129.848	P	0.0012207
200996_at	2794.18	P	0.000244141
200997_at	382.659	P	0.000244141
200998_s_at	136.281	P	0.000244141
200999_s_at	179.139	P	0.000244141
201000_at	183.479	P	0.00585938
201001_s_at	673.662	P	0.000244141
201002_s_at	628.879	P	0.000244141
201003_x_at	349.004	P	0.000244141
201004_at	1730.32	P	0.000244141
201005_at	306.356	P	0.000244141
201006_at	25.8296	A	0.0805664
201007_at	748.057	P	0.000244141
201008_s_at	7970.52	P	0.000244141
201009_s_at	7599.63	P	0.000244141
201010_s_at	7242.71	P	0.000244141
201011_at	299.951	P	0.000244141
201012_at	3254.54	P	0.000244141
201013_s_at	173.952	P	0.000244141
201014_s_at	120.184	P	0.000244141
201015_s_at	29.8701	P	0.0302734
201016_at	136.039	P	0.000732422
201017_at	159.947	P	0.000244141
201018_at	202.504	P	0.000244141
201019_s_at	673.656	P	0.000244141
201020_at	222.434	P	0.000244141
201021_s_at	625.173	P	0.000244141
201022_s_at	912.807	P	0.000244141
201023_at	801.081	P	0.000244141
201024_x_at	396.76	P	0.000244141
201025_at	127.601	P	0.000244141
201026_at	46.374	P	0.00805664
201027_s_at	162.339	P	0.00415039
201028_s_at	830.474	P	0.000732422
201029_s_at	1417.67	P	0.000244141
201030_x_at	3430.47	P	0.000244141
201031_s_at	1035.6	P	0.000244141
201032_at	348.96	P	0.000244141
201033_x_at	6510.28	P	0.000244141
201034_at	2669.82	P	0.000244141
201035_s_at	112.427	P	0.00805664
201036_s_at	152.592	P	0.000732422
201037_at	191.047	P	0.00195313
201038_s_at	378.855	P	0.000244141
201039_s_at	135.004	P	0.000244141
201040_at	268.129	P	0.0141602
201041_s_at	6822.52	P	0.000244141
201042_at	15.8488	A	0.398926
201043_s_at	231.066	P	0.000244141
201044_x_at	943.421	P	0.000244141
201045_s_at	27.8332	A	0.246094
201046_s_at	257.882	P	0.0107422
201047_x_at	689.887	P	0.000244141
201048_x_at	91.1165	P	0.0239258
201049_s_at	8485.18	P	0.000244141
201050_at	67.6621	P	0.00805664
201051_at	1121.5	P	0.000244141
201052_s_at	207.381	P	0.000244141
201053_s_at	277.244	P	0.000732422
201054_at	712.105	P	0.000244141
201055_s_at	135.477	P	0.000244141
201056_at	89.7132	P	0.0141602
201057_s_at	215.712	P	0.000244141
201058_s_at	59.5107	P	0.0461426
201059_at	72.4175	P	0.000244141
201060_x_at	604.142	P	0.0012207
201061_s_at	802.691	P	0.000244141
201062_at	1.20095	A	0.633789
201063_at	57.9117	P	0.000244141
201064_s_at	391.387	P	0.000244141
201065_s_at	736.808	P	0.000732422
201066_at	191.125	P	0.00585938
201067_at	301.953	P	0.000732422
201068_s_at	945.569	P	0.000244141
201069_at	4.9895	A	0.219482
201070_x_at	1217.11	P	0.000244141
201071_x_at	3174.45	P	0.000244141
201072_s_at	51.5535	P	0.00415039
201073_s_at	109.344	P	0.000732422
201074_at	262.025	P	0.000244141
201075_s_at	228.995	P	0.000244141
201076_at	219.573	P	0.000244141
201077_s_at	723.769	P	0.000244141
201078_at	961.627	P	0.000244141
201079_at	288.014	P	0.000244141
201080_at	91.4944	P	0.000732422
201081_s_at	25.2015	P	0.0141602
201082_s_at	65.6851	P	0.000244141
201083_s_at	362.262	P	0.000244141
201084_s_at	1773.48	P	0.000244141
201085_s_at	218.527	P	0.000244141
201086_x_at	1100.3	P	0.000244141
201087_at	184.828	P	0.00292969
201088_at	404.577	P	0.000244141
201089_at	964.617	P	0.000244141
201090_x_at	1705.71	P	0.0185547
201091_s_at	708.339	P	0.000244141
201092_at	721.585	P	0.000244141
201093_x_at	259.788	P	0.000244141
201094_at	10723.3	P	0.000244141
201095_at	122.435	P	0.00195313
201096_s_at	414.128	P	0.000244141
201097_s_at	871.269	P	0.000244141
201098_at	439.043	P	0.000244141
201099_at	303.456	P	0.000244141
201100_s_at	756.424	P	0.000244141
201101_s_at	637.476	P	0.000244141
201102_s_at	92.4668	P	0.000244141
201103_x_at	2690.88	P	0.000244141
201104_x_at	1744.79	P	0.000244141
201105_at	2081.29	P	0.000732422
201106_at	661.764	P	0.00195313
201107_s_at	13.017	A	0.366211
201108_s_at	230.032	P	0.000244141
201109_s_at	196.745	P	0.000244141
201110_s_at	205.777	P	0.000244141
201111_at	54.1375	P	0.000244141
201112_s_at	565.723	P	0.000244141
201113_at	260.778	P	0.000732422
201114_x_at	1206.85	P	0.000244141
