ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
215148_s_at	190.826	P	0.000732422
215149_at	10.886	A	0.0952148
215150_at	42.2777	P	0.00195313
215151_at	177.758	P	0.000244141
215152_at	3.81922	A	0.5
215153_at	0.972385	A	0.780518
215154_at	41.5033	P	0.0239258
215155_at	168.401	P	0.000732422
215156_at	99.2124	P	0.000244141
215157_x_at	7447.3	P	0.000244141
215158_s_at	474.734	P	0.000244141
215159_s_at	245.281	P	0.000244141
215160_x_at	463.006	P	0.000244141
215161_at	0.679789	A	0.969727
215162_at	88.865	P	0.000732422
215163_at	7.05531	A	0.246094
215164_at	31.8277	P	0.0141602
215165_x_at	179.08	P	0.000244141
215166_at	2.33925	A	0.870361
215167_at	29.8928	P	0.0107422
215168_at	7.49649	P	0.0461426
215169_at	53.9358	P	0.00415039
215170_s_at	39.3271	P	0.00805664
215171_s_at	727.201	P	0.0012207
215172_at	1.3486	A	0.753906
215173_at	16.45	A	0.246094
215174_at	11.6885	A	0.246094
215175_at	144.951	P	0.000732422
215176_x_at	1354.3	P	0.000244141
215177_s_at	426.696	P	0.000244141
215178_x_at	142.174	P	0.000244141
215179_x_at	970.702	P	0.000732422
215180_at	2.1378	A	0.567627
215181_at	3.12621	A	0.80542
215182_x_at	54.8625	P	0.000244141
215183_at	6.97908	A	0.0805664
215184_at	18.3591	A	0.19458
215185_at	34.3857	P	0.00292969
215186_at	14.6246	A	0.171387
215187_at	8.40629	A	0.111572
215188_at	42.7221	P	0.0375977
215189_at	18.1127	P	0.00585938
215190_at	82.9205	P	0.000244141
215191_at	380.249	P	0.000244141
215192_at	0.671478	A	0.919434
215193_x_at	6317.13	P	0.000244141
215194_at	3.99206	A	0.303711
215195_at	43.9625	P	0.00415039
215196_at	34.8227	P	0.00195312
215197_at	31.74	P	0.0141602
215198_s_at	2.29737	A	0.780518
215199_at	9.26255	M	0.0561523
215200_x_at	43.7956	A	0.0805664
215201_at	287.805	P	0.000244141
215202_at	2.29901	A	0.904785
215203_at	350.777	P	0.000244141
215204_at	204.704	P	0.0012207
215205_x_at	6.36172	A	0.601074
215206_at	103.705	P	0.00415039
215207_x_at	84.0313	P	0.000244141
215208_x_at	65.1177	P	0.0012207
215209_at	45.6798	P	0.00195313
215210_s_at	454.711	P	0.000244141
215211_at	62.8101	P	0.0141602
215212_at	88.9853	P	0.000244141
215213_at	32.8693	P	0.00415039
215214_at	252.368	P	0.000244141
215215_s_at	21.3358	A	0.111572
215216_at	4.50109	A	0.5
215217_at	24.4564	P	0.0439453
215218_s_at	30.7721	A	0.0805664
215219_at	11.7299	A	0.129639
215220_s_at	85.4305	P	0.000244141
215221_at	589.865	P	0.000244141
215222_x_at	491.605	P	0.000244141
215223_s_at	657.331	P	0.000244141
215224_at	32.3491	P	0.000732422
215225_s_at	9.59434	A	0.665527
215226_at	4.05602	A	0.567627
215227_x_at	683.629	P	0.000244141
215228_at	8.0661	A	0.129639
215229_at	19.7638	A	0.0805664
215230_x_at	1855.95	P	0.000244141
215231_at	26.3885	P	0.000732422
215232_at	17.1957	P	0.0461426
215233_at	40.5536	P	0.000732422
215234_at	1.89561	A	0.80542
215235_at	259.171	P	0.000244141
215236_s_at	622.195	P	0.000244141
215237_at	3.30874	A	0.45752
215238_s_at	37.4196	P	0.0302734
215239_x_at	105.737	P	0.000732422
215240_at	20.5136	P	0.00292969
215241_at	1.08403	A	0.665527
215242_at	15.3604	P	0.0375977
215243_s_at	8.63411	A	0.303711
215244_at	1.95932	A	0.533936
215245_x_at	699.646	P	0.000244141
215246_at	24.9978	P	0.00585938
215247_at	5.80038	A	0.334473
215248_at	36.1968	A	0.0805664
215249_at	10.3036	M	0.0534668
215250_at	46.6391	P	0.00292969
215251_at	18.4101	A	0.432373
215252_at	297.984	P	0.00195313
215253_s_at	56.7856	P	0.000732422
215254_at	12.8685	A	0.366211
215255_at	28.9945	A	0.129639
215256_x_at	16.5161	A	0.567627
215257_at	21.5138	A	0.171387
215258_at	5.32184	A	0.870361
215259_s_at	0.484955	A	0.888428
215260_s_at	39.2007	P	0.000732422
215261_at	4.5175	A	0.72583
215262_at	886.525	P	0.000244141
215263_at	16.7469	P	0.00415039
215264_at	9.41189	A	0.533936
215265_at	16.1471	A	0.398926
215266_at	6.61855	A	0.633789
215267_s_at	1.77544	A	0.870361
215268_at	93.8734	P	0.000244141
215269_at	426.44	P	0.000244141
215270_at	27.013	A	0.111572
215271_at	5.9771	A	0.432373
215272_at	7.00764	A	0.303711
215273_s_at	359.612	P	0.00195313
215274_at	20.4784	A	0.129639
215275_at	593.151	P	0.000244141
215276_at	10.7184	M	0.0561523
215277_at	17.9769	P	0.0302734
215278_at	1.95211	A	0.953857
215279_at	73.7069	P	0.0239258
215280_s_at	17.4103	A	0.171387
215281_x_at	120.926	P	0.000244141
215282_at	7.42983	A	0.0952148
215283_at	120.318	P	0.000244141
215284_at	20.2115	P	0.0185547
215285_s_at	48.3544	P	0.000244141
215286_s_at	57.7502	P	0.0185547
215287_at	367.302	P	0.000244141
215288_at	7.48284	A	0.303711
215289_at	12.0444	A	0.149658
215290_at	1.55252	A	0.5
215291_at	25.0187	A	0.0952148
215292_s_at	55.9752	A	0.0952148
215293_s_at	87.497	P	0.0375977
215294_s_at	1.38703	A	0.366211
215295_at	9.84246	A	0.533936
215296_at	4.5325	A	0.533936
215297_at	7.86728	A	0.129639
215298_at	6.92705	A	0.533936
215299_x_at	846.913	P	0.0107422
215300_s_at	60.8134	P	0.000244141
215301_at	19.9411	P	0.00195313
215302_at	6.37348	A	0.067627
215303_at	2.5986	A	0.491211
215304_at	18.0569	A	0.0805664
215305_at	2.40685	A	0.850342
215306_at	5.26396	A	0.19458
215307_at	138.869	P	0.000732422
215308_at	50.9793	P	0.00805664
215309_at	4.80746	A	0.5
215310_at	93.845	P	0.0141602
215311_at	1.61257	A	0.665527
215312_at	2.96858	A	0.633789
215313_x_at	8789.24	P	0.000244141
215314_at	71.7808	P	0.00585938
215315_at	20.3782	P	0.0239258
215316_at	37.2818	P	0.000244141
215317_at	7.29315	A	0.067627
215318_at	117.599	P	0.000244141
215319_at	9.87601	A	0.398926
215320_at	1.47838	A	0.780518
215321_at	7.7162	A	0.27417
215322_at	75.918	P	0.000244141
215323_at	2.07371	A	0.753906
215324_at	0.409577	A	0.98584
215325_x_at	5.78242	A	0.303711
215326_at	14.7542	A	0.334473
215327_at	3.34448	A	0.850342
215328_at	31.3365	A	0.219482
215329_s_at	284.628	P	0.00585938
215330_at	89.5333	P	0.00292969
215331_at	12.1503	A	0.171387
215332_s_at	148.887	P	0.000244141
215333_x_at	117.587	P	0.000732422
215334_at	14.3357	A	0.219482
215335_at	1.57326	A	0.976074
215336_at	263.978	P	0.000244141
215337_at	18.8876	A	0.601074
215338_s_at	840.158	P	0.000244141
215339_at	96.8864	P	0.000244141
215340_at	6.38304	A	0.633789
215341_at	6.1562	A	0.633789
215342_s_at	489.332	P	0.000244141
215343_at	183.801	P	0.000244141
215344_at	3.14715	A	0.303711
215345_x_at	33.7159	A	0.171387
215346_at	174.131	P	0.0141602
215347_at	9.05311	A	0.665527
215348_at	5.98463	A	0.567627
215349_at	18.7355	A	0.219482
215350_at	17.6075	M	0.0561523
215351_at	48.1365	P	0.0012207
215352_at	34.9239	P	0.00195313
215353_at	13.3315	A	0.334473
215354_s_at	101.594	P	0.0107422
215355_at	1.63857	A	0.45752
215356_at	19.6774	A	0.171387
215357_s_at	154	P	0.000244141
215358_x_at	113.206	P	0.000244141
215359_x_at	466.947	P	0.000244141
215360_at	1.75807	A	0.696289
215361_at	6.63782	A	0.366211
215362_at	1.42273	A	0.932373
215363_x_at	11.9692	A	0.27417
215364_s_at	83.5356	P	0.000244141
215365_at	2.20255	A	0.601074
215366_at	21.1181	A	0.19458
215367_at	2.70827	A	0.850342
215368_at	3.58812	A	0.366211
215369_at	14.1187	A	0.129639
215370_at	18.9072	A	0.366211
215371_at	27.9548	P	0.0461426
215372_x_at	9.0771	A	0.19458
215373_x_at	296.63	P	0.00585938
215374_at	90.6448	P	0.00195313
215375_x_at	210.94	P	0.000244141
215376_at	41.4506	P	0.00195313
215377_at	31.9176	P	0.00585938
215378_at	32.528	P	0.000732422
215379_x_at	3854.81	P	0.00585938
215380_s_at	446.246	P	0.000244141
215381_at	22.1583	A	0.0805664
215382_x_at	7.59544	A	0.601074
215383_x_at	261.124	P	0.000244141
215384_s_at	14.2054	A	0.171387
215385_at	230.825	P	0.000244141
215386_at	16.9253	A	0.0952148
215387_x_at	49.1728	P	0.0375977
215388_s_at	6.96111	A	0.219482
215389_s_at	14.5518	A	0.366211
215390_at	101.599	P	0.0012207
215391_at	8.64339	A	0.171387
215392_at	535.46	P	0.000732422
215393_s_at	16.8094	A	0.171387
215394_at	20.1554	A	0.067627
215395_x_at	10.8346	A	0.219482
215396_at	2.35369	A	0.334473
215397_x_at	23.2178	P	0.00415039
215398_at	55.9046	P	0.00585938
215399_s_at	722.492	P	0.000732422
215400_x_at	10.5991	A	0.0805664
215401_at	23.7769	A	0.398926
215402_at	41.2148	P	0.0141602
215403_at	4.4586	A	0.696289
215404_x_at	113.336	P	0.00805664
215405_at	8.01243	A	0.219482
215406_at	12.8241	A	0.334473
215407_s_at	28.1574	P	0.0107422
215408_at	6.45854	A	0.432373
215409_at	16.3016	A	0.067627
215410_at	18.0876	P	0.0107422
215411_s_at	91.0956	P	0.00292969
215412_x_at	114.013	P	0.0012207
215413_at	3.06419	A	0.5
215414_at	2.296	A	0.904785
215415_s_at	228.27	P	0.000244141
215416_s_at	265.785	P	0.000244141
215417_at	12.2943	A	0.149658
215418_at	1.91512	A	0.665527
215419_at	20.6515	A	0.533936
215420_at	22.2794	A	0.171387
215421_at	21.3557	P	0.0361328
215422_at	5.52573	A	0.27417
215423_at	17.2453	A	0.111572
215424_s_at	558.908	P	0.000244141
215425_at	17.0825	P	0.00195313
215426_at	0.849001	A	0.998779
215427_s_at	11.6117	A	0.432373
215428_at	4.1997	A	0.5
215429_s_at	48.2334	A	0.266602
215430_at	3.97001	A	0.601074
215431_at	4.12329	A	0.665527
215432_at	1.30922	A	0.888428
215433_at	27.4477	A	0.149658
215434_x_at	604.052	P	0.000244141
215435_at	104.112	P	0.000244141
215436_at	40.0318	P	0.0185547
215437_x_at	29.8693	A	0.0805664
215438_x_at	595.939	P	0.000244141
215439_x_at	33.3395	P	0.00805664
215440_s_at	334.774	P	0.000244141
215441_at	7.63186	A	0.149658
215442_s_at	2.78577	A	0.432373
215443_at	1.75041	A	0.753906
215444_s_at	1.52252	A	0.969727
215445_x_at	21.6864	A	0.19458
215446_s_at	10.3921	A	0.0952148
215447_at	9.09192	A	0.246094
215448_at	1.11052	A	0.601074
215449_at	19.5225	A	0.5
215450_at	143.867	P	0.000732422
215451_s_at	104.07	P	0.00195313
215452_x_at	741.513	P	0.000244141
215454_x_at	3.34386	A	0.72583
215455_at	21.8475	P	0.0461426
215456_at	1.79727	A	0.466064
215457_at	40.4785	P	0.000244141
215458_s_at	32.3702	M	0.0561523
215459_at	14.216	P	0.0375977
215460_x_at	273.943	P	0.000732422
215461_at	20.7994	A	0.466064
215462_at	35.975	M	0.0561523
215463_at	14.3386	A	0.366211
215464_s_at	205.096	P	0.0012207
215465_at	0.26017	A	0.753906
215466_at	17.7501	A	0.19458
215467_x_at	73.1561	P	0.0012207
215468_at	35.0466	P	0.00585938
215469_at	3.88327	A	0.5
215470_at	66.7159	P	0.000244141
215471_s_at	57.0163	A	0.067627
215472_at	7.68555	A	0.334473
215473_at	7.5259	A	0.171387
215474_at	77.9328	P	0.000244141
215475_at	4.43488	A	0.334473
215476_at	11.3508	A	0.171387
215477_at	13.006	A	0.0805664
215478_at	16.5747	P	0.00805664
215479_at	25.6169	P	0.00415039
215480_at	1.42489	A	0.919434
215481_s_at	37.4487	P	0.0185547
215482_s_at	228.432	P	0.000732422
215483_at	190.449	P	0.000244141
215484_at	3.25612	A	0.533936
215485_s_at	72.3767	P	0.0375977
215486_at	3.20453	A	0.246094
215487_x_at	3.47956	A	0.780518
215488_at	4.03846	A	0.72583
215489_x_at	88.3623	P	0.0012207
215490_at	2.60468	A	0.72583
215491_at	16.9384	A	0.266846
215492_x_at	98.382	P	0.0185547
215493_x_at	454.762	P	0.000244141
215494_at	5.06634	A	0.633789
215495_s_at	34.0832	P	0.0239258
215496_at	17.4126	M	0.0561523
215497_s_at	53.0734	A	0.0952148
215498_s_at	327.843	P	0.000244141
215499_at	321.982	P	0.00585938
215500_at	40.9677	A	0.144531
215501_s_at	101.762	P	0.000732422
215502_at	8.43425	A	0.533936
215503_at	0.686791	A	0.953857
215504_x_at	470.174	P	0.0185547
215505_s_at	28.9499	P	0.0107422
215506_s_at	1.45399	A	0.633789
215507_x_at	18.8501	P	0.0141602
215508_at	8.41917	A	0.567627
215509_s_at	25.4012	A	0.0805664
215510_at	7.16407	A	0.5
215511_at	17.7105	P	0.0185547
215512_at	150.667	P	0.000244141
215513_at	48.6535	P	0.0012207
215514_at	4.55644	A	0.219482
215515_at	15.9636	A	0.398926
215516_at	1.93355	A	0.5
215517_at	0.454568	A	0.904785
215518_at	10.7591	A	0.0805664
215519_x_at	105.761	P	0.000244141
215520_at	0.936085	A	0.72583
215521_at	140.98	P	0.000244141
215522_at	3.44387	A	0.5
215523_at	5.9084	A	0.0952148
215524_x_at	167.512	P	0.000732422
215525_at	67.935	P	0.00195313
215526_at	44.4889	P	0.000244141
215527_at	20.168	A	0.067627
215528_at	218.99	P	0.000244141
215529_x_at	313.706	P	0.00195313
215530_at	19.8248	A	0.246094
215531_s_at	1.3893	A	0.72583
215532_x_at	7.48098	P	0.0107422
215533_s_at	112.508	P	0.000244141
215534_at	0.467535	A	0.981445
215535_s_at	169.912	P	0.000732422
215536_at	14.4015	A	0.246094
215537_x_at	126.925	P	0.00292969
215538_at	0.911409	A	0.941895
215539_at	31.909	P	0.0375977
215540_at	98.063	P	0.0302734
215541_s_at	101.61	P	0.0012207
215542_at	20.0752	P	0.0107422
215543_s_at	14.4862	A	0.27417
215544_s_at	69.1233	P	0.00415039
215545_at	87.4052	P	0.000732422
215546_at	1.39768	A	0.72583
215547_at	4.79636	A	0.246094
215548_s_at	484.562	P	0.000732422
215549_x_at	126.396	P	0.000244141
215550_at	2.62348	A	0.696289
215551_at	13.3346	A	0.171387
215552_s_at	7.85205	A	0.266602
215553_x_at	97.6395	P	0.0141602
215554_at	14.0458	P	0.000732422
215555_at	125.524	P	0.000732422
215556_at	33.5338	A	0.0952148
215557_at	17.7584	A	0.27417
215558_at	112.588	P	0.000244141
215559_at	23.2674	A	0.27417
215560_x_at	16.6723	A	0.0952148
215561_s_at	1.20532	A	0.366211
215562_at	1.53491	A	0.953857
215563_s_at	1.23208	A	0.77417
215564_at	3.33218	A	0.334473
215565_at	25.3805	A	0.0805664
215566_x_at	198.078	P	0.0012207
215567_at	142.297	P	0.000244141
215568_x_at	87.6349	P	0.0302734
215569_at	24.5081	P	0.0461426
215570_s_at	77.2294	P	0.000244141
215571_at	4.23183	A	0.80542
215572_at	10.7475	A	0.334473
215573_at	18.2793	A	0.111572
215574_at	35.0248	P	0.0375977
215575_at	24.6278	P	0.00805664
215576_at	21.4637	A	0.067627
215577_at	158.619	P	0.000244141
215578_at	23.4853	A	0.067627
215579_at	1.85938	A	0.904785
215580_at	4.44081	A	0.432373
215581_s_at	81.8644	P	0.000244141
215582_x_at	84.4152	A	0.129639
215583_at	102.763	P	0.00292969
215584_at	19.9129	A	0.19458
215585_at	36.8524	A	0.171387
215586_at	85.8149	P	0.000244141
215587_x_at	84.0989	M	0.0561523
215588_x_at	353.465	P	0.00195313
215589_at	23.9141	P	0.00195313
215590_x_at	3.71698	A	0.466064
215591_at	3.46657	A	0.366211
215592_at	258.358	P	0.0012207
215593_at	34.101	A	0.0952148
215594_at	13.5558	A	0.303711
215595_x_at	47.1933	P	0.000244141
215596_s_at	674.276	P	0.000732422
215597_x_at	75.5661	P	0.00415039
215598_at	11.1553	A	0.27417
215599_at	475.633	P	0.00195313
215600_x_at	643.373	P	0.00585938
215601_at	2.66387	A	0.432373
215602_at	370.895	P	0.000244141
215603_x_at	52.1578	P	0.0239258
215604_x_at	370.84	P	0.000732422
215605_at	203.279	P	0.000732422
215606_s_at	106.78	P	0.000244141
215607_x_at	38.7572	P	0.00805664
215608_at	35.0887	P	0.0012207
215609_at	20.1008	P	0.0302734
215610_at	20.4147	M	0.0561523
215611_at	118.067	P	0.00585938
215612_at	96.9756	P	0.000244141
215613_at	10.0843	A	0.303711
215614_at	6.13876	A	0.633789
215615_x_at	27.2093	P	0.0375977
215616_s_at	67.0621	P	0.00292969
215617_at	35.0385	P	0.00585938
215618_at	26.433	M	0.0544434
215619_at	3.76153	A	0.0805664
215620_at	99.3417	P	0.000244141
215621_s_at	273.752	P	0.000244141
215622_x_at	23.9904	P	0.000732422
215623_x_at	20.1438	P	0.00585938
215624_at	14.921	A	0.0805664
215625_at	6.7101	A	0.19458
215626_at	58.4438	P	0.000244141
215627_at	4.83298	A	0.366211
215628_x_at	228.121	P	0.00292969
215629_s_at	160.481	P	0.000732422
215630_at	66.8431	P	0.0185547
215631_s_at	211.741	P	0.00415039
215632_at	0.90488	A	0.981445
215633_x_at	1389.94	P	0.000244141
215634_at	0.997133	A	0.601074
215635_at	28.1797	P	0.00195313
215636_at	24.951	A	0.067627
215637_at	25.5191	A	0.398926
215638_at	2.61122	A	0.533936
215639_at	41.7091	P	0.0141602
215640_at	65.6026	P	0.000244141
215641_at	23.5418	P	0.00415039
215642_at	10.3406	A	0.303711
215643_at	2.72137	A	0.466064
215644_at	8.65025	A	0.398926
215645_at	40.3351	P	0.00415039
215646_s_at	3554.95	P	0.000244141
215647_at	20.4173	M	0.0561523
215648_at	63.0469	P	0.000244141
215649_s_at	3.85454	A	0.567627
215650_at	21.3786	A	0.067627
215651_at	44.198	P	0.00585938
215652_at	34.8188	P	0.0375977
215653_at	3.33486	A	0.466064
215654_at	21.1027	A	0.5
215655_at	0.12058	A	0.870361
215656_at	16.5328	A	0.111572
215657_at	0.225199	A	0.976074
215658_at	13.4122	A	0.129639
215659_at	151.365	P	0.000244141
215660_s_at	21.2863	A	0.111572
215661_at	8.99579	A	0.334473
215662_at	25.1044	A	0.171387
215663_at	59.2914	P	0.000244141
215664_s_at	0.591901	A	0.567627
215665_at	1.35299	A	0.72583
215666_at	233.353	P	0.000732422
215667_x_at	318.827	P	0.000244141
215668_s_at	14.7564	A	0.432373
215669_at	11.8429	P	0.0375977
215670_s_at	82.4325	P	0.0107422
215671_at	40.5974	P	0.00195313
215672_s_at	55.671	P	0.0302734
215673_at	0.659524	A	0.962402
215674_at	6.64849	M	0.0561523
215675_at	3.75613	A	0.633789
215676_at	9.48792	A	0.665527
215677_s_at	4.1841	A	0.904785
215678_at	21.7668	A	0.246094
215679_at	22.5019	P	0.00585938
215680_at	2.01212	A	0.888428
215681_at	18.3497	A	0.0805664
215682_at	32.1038	A	0.171387
215683_at	20.0661	A	0.246094
215684_s_at	170.272	P	0.000732422
215685_s_at	19.5729	A	0.149658
215686_x_at	1.26749	A	0.633789
215687_x_at	21.8636	A	0.111572
215688_at	8.13583	A	0.567627
215689_s_at	4.01231	A	0.665527
215690_x_at	209.805	P	0.000244141
215691_x_at	624.092	P	0.000244141
215692_s_at	10.5765	A	0.19458
215693_x_at	363.967	P	0.00195313
215694_at	59.3536	P	0.000244141
215695_s_at	5.94489	A	0.27417
215696_s_at	544.612	P	0.000244141
215697_at	1.36599	A	0.828613
215698_at	261.911	P	0.000244141
215699_x_at	98.2228	P	0.0141602
215700_x_at	2.72144	A	0.962402
215701_at	16.8815	A	0.149658
215702_s_at	0.330098	A	0.989258
215703_at	1.09941	A	0.334473
215704_at	7.40044	P	0.0239258
215705_at	15.4958	A	0.366211
215706_x_at	593.328	P	0.000244141
215707_s_at	267.651	P	0.000244141
215708_s_at	134.615	P	0.000244141
215709_at	12.9186	A	0.567627
215710_at	2.01587	A	0.828613
215711_s_at	48.8579	A	0.129639
215712_s_at	19.1837	A	0.19458
215713_at	29.0922	P	0.0239258
215714_s_at	195.879	P	0.000732422
215715_at	2.0354	A	0.888428
215716_s_at	473.238	P	0.000244141
215717_s_at	27.1937	P	0.0107422
215718_s_at	109.634	P	0.00195313
215719_x_at	234.187	P	0.000244141
215720_s_at	89.9028	P	0.0012207
215721_at	13.739	A	0.5
215722_s_at	202.347	P	0.000244141
215723_s_at	17.635	P	0.0302734
215724_at	0.470077	A	0.919434
215725_at	37.8788	A	0.0805664
215726_s_at	152.524	P	0.000244141
215727_x_at	4.88125	A	0.753906
215728_s_at	15.8767	A	0.149658
215729_s_at	0.513382	A	0.932373
215730_at	1.53361	A	0.665527
215731_s_at	134.25	P	0.000244141
215732_s_at	53.8156	A	0.0805664
215733_x_at	0.810213	A	0.753906
215734_at	26.0773	P	0.0302734
215735_s_at	156.325	P	0.000244141
215736_at	14.074	A	0.366211
215737_x_at	199.226	P	0.00415039
215738_at	17.9125	P	0.0302734
215739_s_at	74.849	P	0.000244141
215740_at	6.95905	A	0.27417
215741_x_at	3.63301	A	0.334473
215742_at	13.5479	A	0.0805664
215743_at	103.675	P	0.000244141
215744_at	14.2875	P	0.00805664
215745_at	1.99769	A	0.601074
215746_at	0.727363	A	0.657715
215747_s_at	85.8417	P	0.000732422
215748_at	12.4271	A	0.303711
215749_s_at	138.138	P	0.000732422
215750_at	175.143	P	0.00195313
215751_at	2.05671	A	0.334473
215752_at	1.73214	A	0.888428
215753_at	7.73942	A	0.246094
215754_at	177.624	P	0.00195313
215755_at	13.7313	A	0.366211
215756_at	16.5493	A	0.19458
215757_at	33.6969	P	0.0239258
215758_x_at	144.709	P	0.000244141
215759_at	2.30814	A	0.780518
215760_s_at	90.1959	P	0.000244141
215761_at	181.996	P	0.000244141
215762_at	1.44997	A	0.72583
215763_at	10.1355	P	0.0185547
215764_x_at	97.3223	P	0.000244141
215765_at	14.5573	P	0.0185547
215766_at	86.7087	P	0.000732422
215767_at	35.6064	P	0.0107422
215768_at	24.8149	P	0.00292969
215769_at	38.7201	P	0.00292969
215770_at	9.69384	A	0.067627
215771_x_at	1.8189	A	0.72583
215772_x_at	463.626	P	0.000244141
215773_x_at	135.969	P	0.0185547
215774_s_at	16.3353	A	0.149658
215775_at	15.6878	A	0.111572
215776_at	10.7389	A	0.533936
215777_at	122.225	P	0.000732422
215778_x_at	44.3833	A	0.149658
215779_s_at	81.5187	P	0.000244141
215780_s_at	923.579	P	0.000244141
215781_s_at	71.2502	P	0.00805664
215782_at	23.0535	A	0.398926
215783_s_at	14.2257	P	0.00415039
215784_at	20.2236	A	0.144531
215785_s_at	1756.19	P	0.000244141
215786_at	304.635	P	0.000244141
215787_at	13.5641	P	0.0461426
215788_at	24.7214	A	0.466064
215789_s_at	2.8565	A	0.780518
215790_at	0.549535	A	0.850342
215791_at	43.4242	P	0.000244141
215792_s_at	117.975	P	0.000244141
215793_at	5.7376	M	0.0561523
215794_x_at	255.722	P	0.000244141
215795_at	10.6319	A	0.601074
215796_at	110.38	P	0.000244141
215797_at	114.625	P	0.000732422
215798_at	17.98	A	0.334473
215799_at	2.27189	A	0.932373
215800_at	16.6346	P	0.0302734
215801_at	4.3284	A	0.334473
215802_at	15.6505	P	0.0375977
215803_at	6.09462	A	0.432373
215804_at	10.5701	A	0.601074
215805_at	1.0826	A	0.904785
215806_x_at	1058.78	P	0.000244141
215807_s_at	1.47272	A	0.976074
215808_at	7.26651	A	0.466064
215809_at	5.67627	A	0.780518
215810_x_at	9.2356	A	0.219482
215811_at	31.6561	P	0.0107422
215812_s_at	52.6198	A	0.149658
215813_s_at	300.51	P	0.000732422
215814_at	6.15335	A	0.398926
215815_at	2.07775	A	0.919434
215816_at	21.1392	P	0.0175781
215817_at	7.91508	A	0.432373
215818_at	1.19936	A	0.932373
215819_s_at	2.30634	A	0.780518
215820_x_at	68.5086	P	0.00195313
215821_x_at	8.55789	A	0.296143
215822_x_at	20.6653	A	0.0805664
215823_x_at	4343.14	P	0.000244141
215824_at	8.51067	A	0.171387
215825_at	12.0671	A	0.129639
215826_x_at	2.76885	A	0.696289
215827_x_at	6.15443	A	0.828613
215828_at	58.7399	P	0.00585938
215829_at	12.0594	A	0.219482
215830_at	0.923258	A	0.904785
215831_at	44.6932	P	0.0302734
215832_x_at	298.066	P	0.000244141
215833_s_at	53.69	P	0.0239258
215834_x_at	14.9521	A	0.27417
215835_at	13.4587	A	0.188477
215836_s_at	4.30914	A	0.665527
215837_x_at	20.0599	P	0.0461426
215838_at	433.664	P	0.000244141
215839_at	5.78082	A	0.753906
215840_at	0.589747	A	0.981445
215841_at	16.4205	A	0.129639
215842_s_at	32.7205	P	0.000732422
215843_s_at	2.89985	A	0.870361
215844_at	4.73477	A	0.633789
215845_x_at	33.9193	P	0.0375977
215846_at	76.4612	P	0.000244141
215847_at	9.62516	M	0.0561523
215848_at	44.2518	P	0.0375977
215849_x_at	19.0561	A	0.303711
215850_s_at	76.1105	P	0.0012207
215851_at	10.2532	A	0.466064
215852_x_at	22.3857	A	0.067627
215853_at	12.5186	P	0.00415039
215854_at	39.8658	P	0.000244141
215855_s_at	103.164	P	0.000244141
215856_at	64.35	P	0.00585938
215857_at	5.02844	A	0.5
215858_at	5.49423	A	0.366211
215859_at	36.0997	P	0.00195313
215860_at	9.74858	A	0.334473
215861_at	21.7902	A	0.129639
215862_at	15.1704	A	0.19458
215863_at	38.9388	A	0.0805664
215864_at	29.5816	P	0.000244141
215865_at	3.91105	A	0.633789
215866_at	67.3638	P	0.00805664
215867_x_at	3.81034	A	0.398926
215868_x_at	7.50031	P	0.0356445
215869_at	6.07751	A	0.567627
215870_s_at	0.409915	A	0.904785
215871_at	5.5733	A	0.533936
215872_at	2.10966	A	0.633789
215873_x_at	98.1182	P	0.00195313
215874_at	160.585	P	0.000244141
215875_at	1.29193	A	0.5
215876_at	7.57088	A	0.567627
215877_at	8.25961	A	0.334473
215878_at	0.661752	A	0.665527
215879_at	1.508	A	0.432373
215880_at	0.784897	A	0.72583
215881_x_at	15.2383	A	0.129639
215882_at	22.1556	P	0.00195313
215883_at	34.4921	P	0.00415039
215884_s_at	1114.95	P	0.000244141
215885_at	0.53426	A	0.976074
215886_x_at	29.1561	A	0.246094
215887_at	53.9201	P	0.00585938
215888_at	223.267	P	0.000244141
215889_at	11.3469	A	0.067627
215890_at	6.12222	A	0.533936
215891_s_at	142.633	P	0.000244141
215892_at	30.0132	P	0.0185547
215893_x_at	12.7996	A	0.111572
215894_at	68.3021	P	0.000244141
215895_x_at	5.81386	A	0.398926
215896_at	11.0584	A	0.149658
215897_at	22.3403	A	0.0805664
215898_at	78.8145	P	0.000244141
215899_at	12.025	A	0.111572
215900_at	53.5126	P	0.00195313
215901_at	6.3482	P	0.0461426
215902_at	62.9991	P	0.00415039
215903_s_at	68.2731	P	0.0239258
215904_at	7.50885	A	0.432373
215905_s_at	232.601	P	0.000732422
215906_at	2.05179	A	0.696289
215907_at	265.959	P	0.000244141
215908_at	68.7586	P	0.000244141
215909_x_at	64.5782	P	0.000732422
215910_s_at	128.138	P	0.00415039
215911_x_at	0.817901	A	0.904785
215912_at	0.614299	A	0.919434
215913_s_at	0.975207	A	0.80542
215914_at	10.5531	A	0.334473
215915_at	11.3827	A	0.303711
215916_at	22.7124	M	0.0561523
215917_at	0.847593	A	0.80542
215918_s_at	11.5477	A	0.303711
215919_s_at	65.0152	P	0.00195313
215920_s_at	58.1247	P	0.0012207
215921_at	69.2114	P	0.0185547
215922_at	11.312	P	0.0461426
215923_s_at	177.335	P	0.0239258
215924_at	9.59423	P	0.0285645
215925_s_at	188.516	P	0.000244141
