ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200595_s_at	825.973	P	0.000244141
200596_s_at	184.233	P	0.00292969
200597_at	91.0121	P	0.000244141
200598_s_at	185.499	P	0.000244141
200599_s_at	482.455	P	0.000244141
200600_at	4749.87	P	0.000244141
200601_at	1626.83	P	0.000244141
200602_at	37.0213	P	0.00585938
200603_at	6857.59	P	0.000244141
200604_s_at	1586.62	P	0.000244141
200605_s_at	5837.03	P	0.000244141
200606_at	1.76558	A	0.567627
200607_s_at	796.701	P	0.000244141
200608_s_at	3158.86	P	0.000244141
200609_s_at	3591.12	P	0.000244141
200610_s_at	223.241	P	0.000732422
200611_s_at	2920.8	P	0.000244141
200612_s_at	179.54	P	0.000732422
200613_at	985.86	P	0.000244141
200614_at	2661.19	P	0.000244141
200615_s_at	127.842	P	0.000244141
200616_s_at	55.5533	M	0.0561523
200617_at	160.899	P	0.0239258
200618_at	4807.18	P	0.000244141
200619_at	418.858	P	0.00805664
200620_at	4527.32	P	0.000244141
200621_at	95.4798	P	0.000244141
200622_x_at	608.569	P	0.000244141
200623_s_at	413.642	P	0.000244141
200624_s_at	321.143	P	0.000244141
200625_s_at	7655.4	P	0.000244141
200626_s_at	842.991	P	0.000244141
200627_at	1456.61	P	0.000244141
200628_s_at	564.799	P	0.00415039
200629_at	923.844	P	0.000244141
200630_x_at	1366.26	P	0.000244141
200631_s_at	883.414	P	0.000244141
200632_s_at	536.393	P	0.00195313
200633_at	4899.97	P	0.000244141
200634_at	7297.89	P	0.000244141
200635_s_at	3.12685	A	0.665527
200636_s_at	2.10499	A	0.953857
200637_s_at	25.6994	A	0.303711
200638_s_at	3278.28	P	0.000244141
200639_s_at	2030.82	P	0.000244141
200640_at	3068.04	P	0.000244141
200641_s_at	1887.42	P	0.000244141
200642_at	100.554	P	0.0012207
200643_at	182.681	P	0.000244141
200644_at	621.245	P	0.000244141
200645_at	7625.81	P	0.000244141
200646_s_at	60.4783	P	0.0356445
200647_x_at	196.97	P	0.00415039
200648_s_at	3402.68	P	0.000244141
200649_at	55.5639	P	0.000732422
200650_s_at	775.254	P	0.000244141
200651_at	1388.46	P	0.000244141
200652_at	1814.3	P	0.000244141
200653_s_at	4364.71	P	0.000244141
200654_at	505.293	P	0.0185547
200655_s_at	2250.26	P	0.000244141
200656_s_at	314.651	P	0.000732422
200657_at	534.834	P	0.000244141
200658_s_at	55.4419	P	0.000732422
200659_s_at	79.7289	P	0.0012207
200660_at	7112.2	P	0.000732422
